transcript bin.PG29 coverage.PG29 strand.PG29 gene.PG29 cigar.PG29 MD.PG29 NM.PG29 introns_len.PG29 introns_num.PG29 bin.WS coverage.WS strand.WS gene.WS cigar.WS MD.WS NM.WS introns_len.WS introns_num.WS swap.introns_len.PG29 swap.introns_len.WS
maker-168568081-augustus-gene-0.75-mRNA-1 myseq9000.fa.r112 0.99 16 9196540 89M287N412M MD:Z:318C132T49 NM:i:2 287 1 cdhit-output-4_15.iteration.1 0.99 16 3575591 89M287N412M MD:Z:104A213C132T49 NM:i:3 287 1 287 287
maker-168568251-snap-gene-0.11-mRNA-1 myseq6000.fa.r112 0.99 0 6842085 135M385N96M172N193M23N455M MD:Z:25T832A20 NM:i:2 385,172,23 3 cdhit-output-4_14.iteration.1 0.99 0 3012009 135M385N96M172N193M23N455M MD:Z:25T832A20 NM:i:2 385,172,23 3 385,172,23 385,172,23
maker-168568324-augustus-gene-0.98-mRNA-1 myseq0.fa.r112 0.99 16 7065264 845M655N1452M MD:Z:2297 NM:i:0 655 1 cdhit-output-4_10.iteration.1 0.99 0 2845786 1452M655N845M MD:Z:203A2093 NM:i:1 655 1 655 655
maker-168568324-snap-gene-0.100-mRNA-1 myseq12000.fa.r112 0.99 16 7631472 697M1791N402M68N186M MD:Z:1285 NM:i:0 1791,68 2 cdhit-output-4_18.iteration.1 0.99 0 3663900 186M68N402M1791N697M MD:Z:1285 NM:i:0 68,1791 2 68,1791 68,1791
maker-168568482-snap-gene-0.58-mRNA-1 myseq12000.fa.r112 0.99 16 7622438 2218M198N150M113N119M MD:Z:2487 NM:i:0 198,113 2 cdhit-output-4_18.iteration.1 0.99 0 3750925 119M113N150M198N2218M MD:Z:2487 NM:i:0 113,198 2 113,198 113,198
maker-168568503-augustus-gene-0.18-mRNA-1 myseq3000.fa.r112 0.99 16 9223461 506M130N389M MD:Z:277C515G101 NM:i:2 130 1 cdhit-output-4_12.iteration.1 0.99 0 3285388 389M130N506M MD:Z:617G277 NM:i:1 130 1 130 130
maker-168568538-augustus-gene-0.142-mRNA-1 myseq6000.fa.r112 0.99 0 6712479 142M195N74M203N1290M MD:Z:571C934 NM:i:1 195,203 2 cdhit-output-4_12.iteration.1 0.99 16 3365071 1290M203N74M195N142M MD:Z:168A765G571 NM:i:2 203,195 2 195,203 195,203
maker-168568785-augustus-gene-0.52-mRNA-1 myseq12000.fa.r112 0.99 0 7750233 816M258N393M536N298M MD:Z:944T562 NM:i:1 258,536 2 cdhit-output-4_18.iteration.1 0.99 0 3751702 816M395N393M536N298M MD:Z:944T562 NM:i:1 395,536 2 258,536 395,536
maker-168568823-augustus-gene-1.72-mRNA-1 myseq9000.fa.r112 0.99 0 9303749 1381M1755N161M MD:Z:1202C339 NM:i:1 1755 1 cdhit-output-4_15.iteration.1 0.99 16 3575762 161M1755N1381M MD:Z:339G1202 NM:i:1 1755 1 1755 1755
maker-168568915-snap-gene-0.11-mRNA-1 myseq12000.fa.r112 0.99 0 7750767 181M91N203M MD:Z:384 NM:i:0 91 1 cdhit-output-4_9.iteration.2 0.99 16 3334198 203M91N181M MD:Z:114T14A176C62G14 NM:i:4 91 1 91 91
maker-168568969-augustus-gene-0.25-mRNA-1 myseq9000.fa.r112 0.99 0 9300426 127M376N419M237N286M91N131M MD:Z:244T57A652C7 NM:i:3 376,237,91 3 cdhit-output-4_16.iteration.1 0.99 16 3093384 131M91N286M237N267M328N152M376N127M MD:Z:660T302 NM:i:1 91,237,328,376 4 376,237,91 376,328,237,91
maker-168569471-augustus-gene-0.44-mRNA-1 myseq6000.fa.r112 0.99 0 6852130 498M96N92M168N505M MD:Z:757A83T47T11C4G24T22C30T22G24A10G20T29 NM:i:12 96,168 2 cdhit-output-4_13.iteration.1 0.99 0 3957728 498M96N92M168N505M MD:Z:757A83T47T11C4G24T22C53G24A10G20T29 NM:i:11 96,168 2 96,168 96,168
maker-168569503-snap-gene-0.63-mRNA-1 myseq12000.fa.r112 0.99 0 7639476 899M1163N159M1032N201M121N234M188N425M136N45M MD:Z:77T130G742T1011 NM:i:3 1163,1032,121,188,136 5 cdhit-output-4_16.iteration.1 0.99 16 3092794 45M136N425M188N234M121N201M1032N159M1163N899M MD:Z:1011A742C130A77 NM:i:3 136,188,121,1032,1163 5 1163,1032,121,188,136 1163,1032,121,188,136
maker-168569780-augustus-gene-0.33-mRNA-1 myseq6000.fa.r112 0.99 0 6790429 125M131N413M MD:Z:258A279 NM:i:1 131 1 cdhit-output-4_14.iteration.1 0.99 16 3011498 413M131N125M MD:Z:279T258 NM:i:1 131 1 131 131
maker-168569782-augustus-gene-2.92-mRNA-1 myseq12000.fa.r112 0.99 16 7716152 1029M109N222M473N2227M598N691M655N94M MD:Z:1797A26C280T296G54C172C124C745T76A684 NM:i:9 109,473,598,655 4 cdhit-output-4_19.iteration.1 0.99 0 831632 94M655N691M598N2227M473N222M109N1029M MD:Z:684T76A745G124G172G54C577G26T1797 NM:i:8 655,598,473,109 4 655,598,473,109 655,598,473,109
maker-168569850-snap-gene-0.138-mRNA-1 myseq9000.fa.r112 0.99 0 9297895 545M34N124M MD:Z:124A83A460 NM:i:2 34 1 cdhit-output-4_14.iteration.1 0.99 16 3012142 124M34N545M MD:Z:669 NM:i:0 34 1 34 34
maker-168569893-augustus-gene-0.15-mRNA-1 myseq0.fa.r112 0.99 0 7116283 446M145N149M147N116M367N50M207N580M MD:Z:378G938T23 NM:i:2 145,147,367,207 4 cdhit-output-4_9.iteration.1 0.99 0 3261105 446M145N149M147N116M367N50M207N580M MD:Z:378G938T23 NM:i:2 145,147,367,207 4 145,147,367,207 145,147,367,207
maker-168570132-augustus-gene-0.38-mRNA-1 myseq3000.fa.r112 0.99 16 9215470 610M84N409M208N26M371N107M MD:Z:87A140C497A425 NM:i:3 84,208,371 3 cdhit-output-4_11.iteration.1 0.99 16 3288365 610M84N409M208N26M601N107M MD:Z:87A638A425 NM:i:2 84,208,601 3 371,208,84 601,208,84
maker-168570151-snap-gene-0.15-mRNA-1 myseq0.fa.r112 0.99 0 7049848 1065M100N483M105N916M MD:Z:60A172G133A513A17A19T400G8A363C7A3C119A181T258C197 NM:i:14 100,105 2 cdhit-output-4_9.iteration.1 0.99 16 3260511 916M105N483M100N1065M MD:Z:197G258A181T119G3T7G363T8C400A19T17T513T133C172T60 NM:i:14 105,100 2 100,105 100,105
maker-168570197-augustus-gene-0.28-mRNA-1 myseq12000.fa.r112 0.99 16 7753761 1228M1729N270M2034N552M MD:Z:1995A44C9 NM:i:2 1729,2034 2 cdhit-output-4_13.iteration.1 0.99 0 3958323 552M2580N270M1729N1228M MD:Z:9G44T1995 NM:i:2 2580,1729 2 2034,1729 2580,1729
maker-168570960-augustus-gene-0.44-mRNA-1 myseq9000.fa.r112 0.99 16 9297729 309M130N157M92N116M316N222M564N189M107N159M82N145M75N109M132N190M293N95M169N55M104N192M246N292M410N32M MD:Z:2262 NM:i:0 130,92,316,564,107,82,75,132,293,169,104,246,410 13 cdhit-output-4_13.iteration.1 0.99 16 3958317 309M130N157M92N116M316N222M569N189M107N159M82N145M75N109M132N190M293N95M169N55M104N192M246N292M410N32M MD:Z:2262 NM:i:0 130,92,316,569,107,82,75,132,293,169,104,246,410 13 410,246,104,169,293,132,75,82,107,564,316,92,130 410,246,104,169,293,132,75,82,107,569,316,92,130
maker-168571015-augustus-gene-0.34-mRNA-1 myseq9000.fa.r112 0.99 0 9220057 24M409N240M295N213M461N11M207N264M346N736M MD:Z:659A149C671T6 NM:i:3 409,295,461,207,346 5 cdhit-output-4_15.iteration.1 0.99 0 3494893 24M409N240M295N213M461N11M207N264M346N736M MD:Z:659A149C671T6 NM:i:3 409,295,461,207,346 5 409,295,461,207,346 409,295,461,207,346
maker-168571225-snap-gene-0.46-mRNA-1 myseq9000.fa.r112 0.99 16 9301414 621M130N138M345N166M MD:Z:65G153T19C137AAC545 NM:i:6 130,345 2 cdhit-output-4_13.iteration.2 0.99 0 4242913 166M346N138M130N621M MD:Z:132C275A136GTT137G19A153C65 NM:i:8 346,130 2 345,130 346,130
maker-168571363-snap-gene-0.17-mRNA-1 myseq6000.fa.r112 0.99 16 6784329 785M1711N1731M MD:Z:525T191A157G669G236T493A223A15 NM:i:7 1711 1 cdhit-output-4_12.iteration.1 0.99 0 3365179 1731M1711N785M MD:Z:15T223T493A236C669C157T191A227C297 NM:i:8 1711 1 1711 1711
maker-168571516-augustus-gene-0.34-mRNA-1 myseq9000.fa.r112 0.99 0 9098869 332M78N80M241N457M396N160M113N281M135N419M MD:Z:1038T16A673 NM:i:2 78,241,396,113,135 5 cdhit-output-4_14.iteration.1 0.99 16 2939414 419M135N281M113N160M396N457M241N80M78N332M MD:Z:673T16A1038 NM:i:2 135,113,396,241,78 5 78,241,396,113,135 78,241,396,113,135
maker-168571733-augustus-gene-0.20-mRNA-1 myseq9000.fa.r112 0.99 16 9240655 294M157N936M615N129M77N248M105N152M145N235M MD:Z:640G14C14G74C77A8T203G914C42 NM:i:8 157,615,77,105,145 5 cdhit-output-4_11.iteration.1 0.99 0 3288444 235M145N152M105N248M77N129M615N575M225N361M157N294M MD:Z:42G914C290G74C14G655 NM:i:5 145,105,77,615,225,157 6 145,105,77,615,157 145,105,77,615,225,157
maker-168571793-snap-gene-0.39-mRNA-1 myseq0.fa.r112 0.99 0 7169145 1204M1775N317M MD:Z:506C263C36G713 NM:i:3 1775 1 cdhit-output-4_11.iteration.1 0.99 16 3288562 317M2018N1204M MD:Z:423A590G506 NM:i:2 2018 1 1775 2018
maker-168571809-augustus-gene-0.44-mRNA-1 myseq9000.fa.r112 0.99 0 9190798 782M899N96M791N307M90N248M390N467M MD:Z:92T4T71C192G137C60C211C281G461T146T70C80A22T44C15 NM:i:14 899,791,90,390 4 cdhit-output-4_13.iteration.1 0.99 0 3871831 782M899N96M791N307M90N248M390N467M MD:Z:34T62T71C192G137C60C211C281G461T146T70C80A22T44C15 NM:i:14 899,791,90,390 4 899,791,90,390 899,791,90,390
maker-168571946-augustus-gene-0.24-mRNA-2 myseq3000.fa.r112 0.99 16 9251478 543M215N213M108N101M243N230M299N78M110N401M360N467M MD:Z:316A609C825G280 NM:i:3 215,108,243,299,110,360 6 cdhit-output-4_10.iteration.1 0.99 0 2915318 467M360N401M110N78M299N230M243N101M108N213M215N543M MD:Z:280C825G609T316 NM:i:3 360,110,299,243,108,215 6 360,110,299,243,108,215 360,110,299,243,108,215
maker-168572021-augustus-gene-0.35-mRNA-1 myseq12000.fa.r112 0.99 0 7699966 333M213N96M2141N532M489N359M92N488M MD:Z:17CT359G74A118G839A219G127T47 NM:i:8 213,2141,489,92 4 cdhit-output-4_16.iteration.1 0.99 16 3093539 488M92N359M489N532M1795N96M213N333M MD:Z:47A127C219T839C118T74C359AG17 NM:i:8 92,489,1795,213 4 213,2141,489,92 213,1795,489,92
maker-168572137-augustus-gene-0.22-mRNA-1 myseq9000.fa.r112 0.99 16 9193566 260M99N470M804N371M369N224M107N317M90N260M98N201M328N176M91N55M86N462M MD:Z:432G515A563C1112A170 NM:i:4 99,804,369,107,90,98,328,91,86 9 cdhit-output-4_15.iteration.1 0.99 0 3495177 462M86N55M91N176M328N201M98N260M90N317M107N224M369N371M804N470M99N260M MD:Z:170T1112G1512 NM:i:2 86,91,328,98,90,107,369,804,99 9 86,91,328,98,90,107,369,804,99 86,91,328,98,90,107,369,804,99
maker-168572217-snap-gene-0.19-mRNA-1 myseq6000.fa.r112 0.99 0 6812138 622M321N1091M77N241M MD:Z:14T37G82G20A44T161C95A11C13G248A66T13C26T414T696 NM:i:14 321,77 2 cdhit-output-4_13.iteration.5 0.99 0 3455728 622M321N1091M77N241M MD:Z:14T37G82G20A44T161C95A11C13G248A66T13C26T414T546T9A139 NM:i:16 321,77 2 321,77 321,77
maker-168572565-augustus-gene-0.44-mRNA-1 myseq3000.fa.r112 0.99 16 7122055 56M600N187M126N1773M88N133M112N169M82N94M MD:Z:2202A209 NM:i:1 600,126,88,112,82 5 cdhit-output-4_11.iteration.1 0.99 16 3288374 56M600N187M126N1773M88N133M112N169M82N94M MD:Z:2202A209 NM:i:1 600,126,88,112,82 5 82,112,88,126,600 82,112,88,126,600
maker-168572826-snap-gene-0.101-mRNA-1 myseq0.fa.r112 0.99 0 7131995 27M103N111M111N963M MD:Z:140T161T798 NM:i:2 103,111 2 cdhit-output-4_8.iteration.1 0.99 0 4457738 27M103N111M111N963M MD:Z:9T130T113A47T489C308 NM:i:5 103,111 2 103,111 103,111
maker-168572826-snap-gene-0.103-mRNA-1 myseq9000.fa.r112 0.99 0 9303880 203M1330N180M MD:Z:383 NM:i:0 1330 1 cdhit-output-4_16.iteration.3 0.99 16 4300210 180M938N203M MD:Z:383 NM:i:0 938 1 1330 938
maker-168572977-augustus-gene-0.25-mRNA-1 myseq12000.fa.r112 0.99 0 2327962 343M304N231M MD:Z:326A247 NM:i:1 304 1 cdhit-output-4_18.iteration.4 0.99 0 3204344 343M304N231M MD:Z:574 NM:i:0 304 1 304 304
maker-168573447-augustus-gene-0.28-mRNA-1 myseq3000.fa.r112 0.99 0 9280384 199M102N1151M MD:Z:153T254C81C280G9AC136C16T93T181T137 NM:i:10 102 1 cdhit-output-4_11.iteration.1 0.99 0 3287690 199M102N1151M MD:Z:153T254C81C280G9AC136C16T93T181T137 NM:i:10 102 1 102 102
maker-168573468-augustus-gene-0.36-mRNA-1 myseq12000.fa.r112 0.99 0 7590496 2379M190N87M145N702M103N165M246N331M115N215M103N327M132N64M205N240M102N231M MD:Z:346G108T362C76A433A1687C12G1710 NM:i:7 190,145,103,246,115,103,132,205,102 9 cdhit-output-4_18.iteration.1 0.99 16 3751718 231M102N240M205N64M132N327M103N215M115N331M246N165M103N702M145N87M190N2018M232N361M MD:Z:111T1650A2586A44C346 NM:i:4 102,205,132,103,115,246,103,145,190,232 10 190,145,103,246,115,103,132,205,102 232,190,145,103,246,115,103,132,205,102
maker-168573665-augustus-gene-0.53-mRNA-1 myseq3000.fa.r112 0.99 16 9209454 1009M95N180M1309N119M406N43M MD:Z:5G183A387A227G545 NM:i:4 95,1309,406 3 cdhit-output-4_12.iteration.2 0.99 16 2804690 1009M95N180M1309N119M406N43M MD:Z:5G183A3C611G545 NM:i:4 95,1309,406 3 406,1309,95 406,1309,95
maker-168573918-augustus-gene-0.45-mRNA-1 myseq3000.fa.r112 0.99 16 9171056 981M94N671M MD:Z:1652 NM:i:0 94 1 cdhit-output-4_11.iteration.1 0.99 0 3288514 671M375N981M MD:Z:1652 NM:i:0 375 1 94 375
maker-168573957-snap-gene-0.25-mRNA-1 myseq9000.fa.r112 0.99 16 9303970 531M138N135M2930N66M27N246M MD:Z:75G23T4G53G35G47G117A75A9C104G132G44G248 NM:i:12 138,2930,27 3 cdhit-output-4_15.iteration.2 0.99 0 3664036 246M27N66M1938N135M138N531M MD:Z:248C44C132C104G9T75T117C47C35C53C4A23C75 NM:i:12 27,1938,138 3 27,2930,138 27,1938,138
maker-168574043-augustus-gene-0.20-mRNA-1 myseq6000.fa.r112 0.99 0 6851589 78M1310N587M MD:Z:524C45T94 NM:i:2 1310 1 cdhit-output-4_14.iteration.2 0.99 0 5290779 78M379N587M MD:Z:35T185A302C45T94 NM:i:4 379 1 1310 379
maker-168574058-augustus-gene-0.35-mRNA-1 myseq6000.fa.r112 0.99 0 6752537 885M91N399M MD:Z:257G242A5G106G670 NM:i:4 91 1 cdhit-output-4_14.iteration.1 0.99 0 3012210 885M91N399M MD:Z:212T287A5G106G670 NM:i:4 91 1 91 91
maker-168574058-snap-gene-0.38-mRNA-1 myseq3000.fa.r112 0.99 0 9297558 849M266N69M MD:Z:25A877G14 NM:i:2 266 1 cdhit-output-4_11.iteration.1 0.99 16 3288088 69M266N849M MD:Z:14C877T25 NM:i:2 266 1 266 266
maker-168574132-augustus-gene-0.59-mRNA-1 myseq9000.fa.r112 0.99 16 8554227 504M732N1277M MD:Z:25A418A250G82T105C73A205C344G63G207 NM:i:9 732 1 cdhit-output-4_16.iteration.1 0.99 0 3092279 1277M732N504M MD:Z:207C63C344G205T73G105A82C250T418T25 NM:i:9 732 1 732 732
maker-168574138-augustus-gene-0.24-mRNA-1 myseq6000.fa.r112 0.99 0 6846602 562M732N98M961N258M468N774M MD:Z:332G77G1240G12C27 NM:i:4 732,961,468 3 cdhit-output-4_16.iteration.1 0.99 0 3021970 562M721N98M974N258M468N774M MD:Z:137G194G30G46G1281 NM:i:4 721,974,468 3 732,961,468 721,974,468
maker-168574247-snap-gene-0.51-mRNA-1 myseq12000.fa.r112 0.99 0 7669147 66M112N48M155N96M134N42M818N216M236N132M135N228M270N48M327N342M MD:Z:492T52A20G335T315 NM:i:4 112,155,134,818,236,135,270,327 8 cdhit-output-4_17.iteration.1 0.99 16 3052430 342M327N48M270N228M135N132M236N216M818N42M134N96M155N48M112N66M MD:Z:315A335C20T52A492 NM:i:4 327,270,135,236,818,134,155,112 8 112,155,134,818,236,135,270,327 112,155,134,818,236,135,270,327
maker-168574279-augustus-gene-0.77-mRNA-1 myseq12000.fa.r112 0.99 0 7753715 848M644N140M2135N174M292N237M184N427M MD:Z:37C171C18T40C9T229G267T401C343G33T15A252 NM:i:11 644,2135,292,184 4 cdhit-output-4_18.iteration.2 0.99 16 4286390 427M184N237M292N174M2755N140M644N848M MD:Z:252T15A33C343G401A267C229A9G40A18G171G37 NM:i:11 184,292,2755,644 4 644,2135,292,184 644,2755,292,184
maker-168574340-augustus-gene-0.30-mRNA-1 myseq0.fa.r112 0.99 0 7106410 483M327N305M768N136M139N45M491N188M151N124M299N449M114N51M MD:Z:7C72C144A132A1281A140 NM:i:5 327,768,139,491,151,299,114 7 cdhit-output-4_9.iteration.1 0.99 0 3260769 483M327N305M768N136M139N45M491N188M151N124M299N449M114N51M MD:Z:358A1281A140 NM:i:2 327,768,139,491,151,299,114 7 327,768,139,491,151,299,114 327,768,139,491,151,299,114
maker-168574340-augustus-gene-0.30-mRNA-2 myseq0.fa.r112 0.99 0 7106410 483M327N305M768N136M139N45M536N143M151N124M299N449M114N51M MD:Z:7C72C144A132A1236A140 NM:i:5 327,768,139,536,151,299,114 7 cdhit-output-4_9.iteration.1 0.99 0 3260769 483M327N305M768N136M139N45M536N143M151N124M299N449M114N51M MD:Z:358A1236A140 NM:i:2 327,768,139,536,151,299,114 7 327,768,139,536,151,299,114 327,768,139,536,151,299,114
maker-168574397-snap-gene-0.88-mRNA-1 myseq9000.fa.r112 0.99 16 9135771 261M183N86M54N85M MD:Z:81C350 NM:i:1 183,54 2 cdhit-output-4_16.iteration.1 0.99 0 3025975 85M53N86M183N261M MD:Z:350G81 NM:i:1 53,183 2 54,183 53,183
maker-168574599-snap-gene-0.73-mRNA-1 myseq12000.fa.r112 0.99 0 7754082 302M1705N121M365N144M271N194M146N76M91N796M MD:Z:139C108T1019A364 NM:i:3 1705,365,271,146,91 5 cdhit-output-4_18.iteration.2 0.99 0 4286184 302M1840N121M365N144M271N194M146N76M91N796M MD:Z:139C855T272A295A68 NM:i:4 1840,365,271,146,91 5 1705,365,271,146,91 1840,365,271,146,91
maker-168574640-augustus-gene-0.28-mRNA-1 myseq12000.fa.r112 0.99 16 7724713 232M253N78M166N390M208N298M97N290M MD:Z:483C804 NM:i:1 253,166,208,97 4 cdhit-output-4_18.iteration.1 0.99 0 3751510 290M97N298M208N390M166N78M253N232M MD:Z:804G483 NM:i:1 97,208,166,253 4 97,208,166,253 97,208,166,253
maker-168575274-augustus-gene-0.16-mRNA-1 myseq12000.fa.r112 0.99 0 7739909 2165M99N48M147N441M97N435M MD:Z:1220A137T254C35T173T932A121A79A130 NM:i:8 99,147,97 3 cdhit-output-4_17.iteration.1 0.99 16 3052572 435M97N441M147N48M99N2165M MD:Z:130T79T201A852A173A35G254A137T1220 NM:i:8 97,147,99 3 99,147,97 99,147,97
maker-168575692-augustus-gene-1.106-mRNA-1 myseq12000.fa.r112 0.99 0 7754069 502M494N378M1005N118M1226N224M159N847M MD:Z:212A101C197T453G351A117C302C31G50C45T48C151 NM:i:11 494,1005,1226,159 4 cdhit-output-4_16.iteration.1 0.99 0 3093377 502M494N378M1005N118M1220N224M159N847M MD:Z:314C197T453G351A117C69A13CA15A33C10T13A142C31G269G27 NM:i:15 494,1005,1220,159 4 494,1005,1226,159 494,1005,1220,159
maker-168575719-snap-gene-0.32-mRNA-1 myseq0.fa.r112 0.99 16 7098596 852M147N570M113N358M125N305M160N53M128N112M120N105M352N66M317N28M1127N377M MD:Z:454C49T7C432G388T234T104G86C20T261C164G190T49T299A75 NM:i:14 147,113,125,160,128,120,352,317,1127 9 cdhit-output-4_9.iteration.1 0.99 0 3260873 373M1138N32M317N66M361N105M120N112M128N53M160N305M125N358M113N570M147N852M MD:Z:75T349A190C164G261A20G86C104A234A388C432G7A49G454 NM:i:13 1138,317,361,120,128,160,125,113,147 9 1127,317,352,120,128,160,125,113,147 1138,317,361,120,128,160,125,113,147
maker-168575968-augustus-gene-0.89-mRNA-1 myseq3000.fa.r112 0.99 0 9188919 2518M156N608M MD:Z:67T105T645T959T1096A110T112C25 NM:i:7 156 1 cdhit-output-4_11.iteration.1 0.99 0 3216622 2518M156N608M MD:Z:67T917C793T1320C25 NM:i:4 156 1 156 156
maker-168576380-augustus-gene-0.9-mRNA-1 myseq12000.fa.r112 0.99 0 7735372 53M249N63M287N1368M MD:Z:759T420A303 NM:i:2 249,287 2 cdhit-output-4_19.iteration.1 0.99 0 831744 53M249N63M287N1368M MD:Z:759T420A303 NM:i:2 249,287 2 249,287 249,287
maker-168576825-augustus-gene-2.107-mRNA-1 myseq0.fa.r112 0.99 0 7086730 1602M242N281M347N360M496N289M120N551M MD:Z:170A367T87C179A74T501T693G177G827 NM:i:8 242,347,496,120 4 cdhit-output-4_8.iteration.1 0.99 16 4559545 551M120N289M496N360M347N281M242N1602M MD:Z:827C75G101C530C162A173C327A254G87A408C129 NM:i:10 120,496,347,242 4 242,347,496,120 242,347,496,120
maker-168576920-snap-gene-0.66-mRNA-1 myseq3000.fa.r112 0.99 0 9299773 54M277N479M128N134M882N98M376N45M MD:Z:17G10A167C60A357G84T101G7 NM:i:7 277,128,882,376 4 cdhit-output-4_11.iteration.1 0.99 0 3288023 54M277N479M128N134M882N98M376N45M MD:Z:17G10A167C60A357G30C53T101G7 NM:i:8 277,128,882,376 4 277,128,882,376 277,128,882,376
maker-168576941-snap-gene-0.53-mRNA-1 myseq12000.fa.r112 0.99 0 7748359 72M112N54M114N142M96N134M119N409M MD:Z:407C403 NM:i:1 112,114,96,119 4 cdhit-output-4_18.iteration.1 0.99 16 3664692 409M119N134M96N142M114N54M111N72M MD:Z:403G407 NM:i:1 119,96,114,111 4 112,114,96,119 111,114,96,119
maker-168576963-augustus-gene-0.68-mRNA-1 myseq0.fa.r112 0.99 16 7168921 764M122N87M135N837M174N81M128N97M422N196M2293N444M MD:Z:205G626C211C58G57A23G53T46T25T141A29C4C9T45T37C59A18A22A344T245T20G34A1C5A28C66A39G29 NM:i:27 122,135,174,128,422,2293 6 cdhit-output-4_9.iteration.1 0.99 0 3261202 444M1732N196M422N97M128N81M170N837M135N87M122N764M MD:Z:29C39T66G28T5G1T34C20A613T18T143A9G4G29T141A25A46A53C23T57C58G211G626C205 NM:i:23 1732,422,128,170,135,122 6 2293,422,128,174,135,122 1732,422,128,170,135,122
maker-168576965-augustus-gene-0.7-mRNA-1 myseq9000.fa.r112 0.99 16 9213739 773M463N564M MD:Z:53G328G555C398 NM:i:3 463 1 cdhit-output-4_16.iteration.1 0.99 16 3019621 773M463N564M MD:Z:53G42T285G555C398 NM:i:4 463 1 463 463
maker-168576966-augustus-gene-0.56-mRNA-1 myseq9000.fa.r112 0.99 0 9284340 387M147N1275M MD:Z:232C164G93A7T102T428T49A418C161 NM:i:8 147 1 cdhit-output-4_14.iteration.1 0.99 0 3011704 387M147N1275M MD:Z:232C164G93A7T102T428T49A418C161 NM:i:8 147 1 147 147
maker-168576978-augustus-gene-0.15-mRNA-1 myseq6000.fa.r112 0.99 16 4846247 303M450N589M331N650M MD:Z:168A270C826C221A53 NM:i:4 450,331 2 cdhit-output-4_13.iteration.1 0.99 0 3957474 650M331N589M450N303M MD:Z:53T221G826G270T168 NM:i:4 331,450 2 331,450 331,450
maker-168577001-augustus-gene-0.31-mRNA-1 myseq6000.fa.r112 0.99 0 6820752 36M102N82M182N59M118N306M203N63M MD:Z:356G189 NM:i:1 102,182,118,203 4 cdhit-output-4_13.iteration.1 0.99 16 3957924 63M203N306M118N59M182N82M102N36M MD:Z:546 NM:i:0 203,118,182,102 4 102,182,118,203 102,182,118,203
maker-168577011-augustus-gene-0.94-mRNA-1 myseq6000.fa.r112 0.99 16 6848318 591M142N312M MD:Z:199G144C113T444 NM:i:3 142 1 cdhit-output-4_13.iteration.1 0.99 0 3958176 312M142N591M MD:Z:444A113G144C199 NM:i:3 142 1 142 142
maker-168577012-augustus-gene-2.91-mRNA-1 myseq9000.fa.r112 0.99 16 9166577 111M51N419M110N515M90N38M127N192M440N354M MD:Z:179GA25A7A15T107G30C76A1182 NM:i:8 51,110,90,127,440 5 cdhit-output-4_16.iteration.1 0.99 16 3093609 530M110N515M90N38M127N192M440N354M MD:Z:136A69A836A30G554 NM:i:4 110,90,127,440 4 440,127,90,110,51 440,127,90,110
maker-168577029-snap-gene-0.19-mRNA-1 myseq12000.fa.r112 0.99 0 7650420 157M315N47M322N394M178N614M123N477M MD:Z:440T299G98A56T158A323C44C103T4C60C10C38A44 NM:i:12 315,322,178,123 4 cdhit-output-4_18.iteration.1 0.99 0 3663892 157M315N47M322N394M178N614M123N477M MD:Z:440T299G98A56T482C44C108C155 NM:i:7 315,322,178,123 4 315,322,178,123 315,322,178,123
maker-168577032-augustus-gene-0.29-mRNA-1 myseq12000.fa.r112 0.99 16 7754087 869M71N503M473N666M MD:Z:431T188C52G204T41A368C155C151A122A18C298 NM:i:10 71,473 2 cdhit-output-4_18.iteration.3 0.99 16 4738655 869M71N429M168N740M MD:Z:431T188C52G204T41A362T161C151A122A18C298 NM:i:10 71,168 2 473,71 168,71
maker-168577045-snap-gene-0.18-mRNA-1 myseq6000.fa.r112 0.99 16 6851740 892M373N266M2094N346M277N284M2057N223M4069N810M MD:Z:258A157G606A677C693G425 NM:i:5 373,2094,277,2057,4069 5 cdhit-output-4_14.iteration.1 0.99 0 3012374 810M3255N223M2760N284M277N346M2410N266M373N892M MD:Z:425C693G677T606C157T258 NM:i:5 3255,2760,277,2410,373 5 4069,2057,277,2094,373 3255,2760,277,2410,373
maker-168577056-augustus-gene-0.15-mRNA-1 myseq0.fa.r112 0.99 16 7163890 1544M128N273M MD:Z:72A7G101G802G570G6T253 NM:i:6 128 1 cdhit-output-4_9.iteration.1 0.99 0 3259942 273M128N1544M MD:Z:253A6C288G1084C101C7T72 NM:i:6 128 1 128 128
maker-168577095-snap-gene-0.13-mRNA-1 myseq3000.fa.r112 0.99 16 9132878 541M247N119M509N146M829N370M171N117M MD:Z:212T1080 NM:i:1 247,509,829,171 4 cdhit-output-4_12.iteration.1 0.99 16 3365057 541M247N119M509N146M829N370M171N117M MD:Z:212T1080 NM:i:1 247,509,829,171 4 171,829,509,247 171,829,509,247
maker-168577105-augustus-gene-0.51-mRNA-1 myseq12000.fa.r112 0.99 0 7700281 487M630N240M127N174M98N285M MD:Z:1009G75A16C4A64C13 NM:i:5 630,127,98 3 cdhit-output-4_16.iteration.1 0.99 0 3092319 487M630N240M127N174M98N285M MD:Z:1009G75A16C4A64C13 NM:i:5 630,127,98 3 630,127,98 630,127,98
