bin coverage transcript strand gene cigar MD NM introns_len introns_num
myseq6000.fa.r112 0.99 genemark-163942808-processed-gene-0.1-mRNA-1 16 6840344 112M56N110M MD:Z:84G5C5C40G84 NM:i:4 56 1
myseq12000.fa.r112 0.99 genemark-161770830-processed-gene-0.0-mRNA-1 16 7710892 47M81N100M66N90M132N117M78N303M MD:Z:83G52G74A97G41T12A14A124T3C27T3TC115 NM:i:12 81,66,132,78 4
myseq6000.fa.r112 0.99 augustus_masked-168577525-processed-gene-0.3-mRNA-1 16 6852176 263M2259N288M107N89M137N336M110N1181M MD:Z:119G853A1159A23 NM:i:3 2259,107,137,110 4
myseq0.fa.r112 0.99 augustus_masked-168577470-processed-gene-0.14-mRNA-1 0 5518818 21M407N229M353N59M MD:Z:266T42 NM:i:1 407,353 2
myseq12000.fa.r112 0.99 augustus_masked-168577467-processed-gene-0.10-mRNA-1 16 7753822 569M125N80M470N158M168N543M2354N145M MD:Z:467A359A667 NM:i:2 125,470,168,2354 4
myseq0.fa.r112 0.99 augustus_masked-168577398-processed-gene-0.7-mRNA-1 0 7062794 241M81N323M MD:Z:564 NM:i:0 81 1
myseq15000.fa.r112 0.99 augustus_masked-168577233-processed-gene-0.6-mRNA-1 0 11199332 122M87N244M1934N161M122N370M MD:Z:897 NM:i:0 87,1934,122 3
myseq3000.fa.r112 0.99 augustus_masked-168577203-processed-gene-0.14-mRNA-1 16 9261272 184M127N185M MD:Z:13G87G1A37C5C8A14T48C117A30 NM:i:9 127 1
myseq6000.fa.r112 0.99 augustus_masked-168577173-processed-gene-0.18-mRNA-1 0 6851330 491M1657N124M110N57M94N46M93N55M134N60M90N94M MD:Z:927 NM:i:0 1657,110,94,93,134,90 6
myseq12000.fa.r112 0.99 augustus_masked-168576969-processed-gene-0.19-mRNA-1 16 7738395 96M228N69M258N493M470N542M784N24M MD:Z:1224 NM:i:0 228,258,470,784 4
myseq0.fa.r112 0.99 augustus_masked-168576390-processed-gene-0.20-mRNA-1 16 7052040 1072M684N17M MD:Z:552G200A30A304 NM:i:3 684 1
myseq6000.fa.r112 0.99 augustus_masked-168576375-processed-gene-0.4-mRNA-1 16 6731143 818M296N409M MD:Z:50T43GG38A90C64C122C25T21G1C1C43CT45A18A86G80A148G69G160A80G22 NM:i:21 296 1
myseq0.fa.r112 0.99 augustus_masked-168575866-processed-gene-0.5-mRNA-1 16 7168690 1458M2369N433M171N35M MD:Z:208A620T180T133C52G404A152A116C53 NM:i:8 2369,171 2
myseq0.fa.r112 0.99 augustus_masked-168574960-processed-gene-0.7-mRNA-1 0 7165983 51M77N39M84N149M18N313M MD:Z:179A372 NM:i:1 77,84,18 3
myseq12000.fa.r112 0.99 augustus_masked-168573920-processed-gene-0.12-mRNA-1 0 7753964 177M2648N680M MD:Z:4G11C186A66T168G2G22C61A97C29T167C33 NM:i:11 2648 1
myseq12000.fa.r112 0.99 augustus_masked-168573862-processed-gene-0.5-mRNA-1 16 7599603 60M368N663M MD:Z:723 NM:i:0 368 1
myseq3000.fa.r112 0.99 augustus_masked-168573555-processed-gene-0.2-mRNA-1 16 9177430 94M94N1565M MD:Z:234T23C107A314C239A737 NM:i:5 94 1
myseq9000.fa.r112 0.99 augustus_masked-168573544-processed-gene-0.4-mRNA-1 16 9304088 1659M238N606M MD:Z:474G317T943A297T230 NM:i:4 238 1
myseq12000.fa.r112 0.99 augustus_masked-168573370-processed-gene-0.0-mRNA-1 16 7749698 1998M310N59M90N163M MD:Z:18T80C659C1011G242G12C30A79T40G40 NM:i:9 310,90 2
myseq9000.fa.r112 0.99 augustus_masked-168572484-processed-gene-0.8-mRNA-1 16 8159778 92M840N3121M81N78M362N51M MD:Z:111A203G2978A47 NM:i:3 840,81,362 3
myseq9000.fa.r112 0.99 augustus_masked-168570305-processed-gene-0.3-mRNA-1 16 9214752 1895M151N154M MD:Z:603A707C737 NM:i:2 151 1
myseq3000.fa.r112 0.99 augustus_masked-168569774-processed-gene-0.11-mRNA-1 0 9273324 270M189N738M MD:Z:86A719T47T153 NM:i:3 189 1
myseq9000.fa.r112 0.99 augustus_masked-168569442-processed-gene-0.11-mRNA-1 0 9236269 24M61N227M105N42M506N48M404N190M996N186M139N84M112N798M MD:Z:486T89T496T389G50T84 NM:i:5 61,105,506,404,996,139,112 7
myseq9000.fa.r112 0.99 augustus_masked-168569170-processed-gene-0.9-mRNA-1 16 9200109 138M103N87M158N96M96N438M MD:Z:624C134 NM:i:1 103,158,96 3
myseq6000.fa.r112 0.99 augustus_masked-168567767-processed-gene-0.3-mRNA-1 16 704949 1287M899N1879M168N91M MD:Z:350A2600G305 NM:i:2 899,168 2
myseq9000.fa.r112 0.99 augustus_masked-168565977-processed-gene-0.4-mRNA-1 16 9297693 834M76N348M143N114M MD:Z:5G147A50G22C7G69T90T67C46G314T41G177C120T71G28G27 NM:i:15 76,143 2
myseq12000.fa.r112 0.99 augustus_masked-168564873-processed-gene-2.53-mRNA-1 0 7718753 1579M86N249M995N32M73N28M75N28M81N62M171N123M100N638M MD:Z:782A548A207C1199 NM:i:3 86,995,73,75,81,171,100 7
myseq6000.fa.r112 0.99 augustus_masked-168564864-processed-gene-0.22-mRNA-1 0 6812578 903M524N3160M MD:Z:2992A816A202C50 NM:i:3 524 1
myseq3000.fa.r112 0.99 augustus_masked-168564441-processed-gene-0.1-mRNA-1 16 9251801 102M91N276M MD:Z:378 NM:i:0 91 1
myseq12000.fa.r112 0.99 augustus_masked-168564398-processed-gene-3.0-mRNA-1 16 7642508 1496M131N154M MD:Z:60A242G724G327T196TC95 NM:i:6 131 1
myseq3000.fa.r112 0.99 augustus_masked-168564231-processed-gene-0.7-mRNA-1 0 9235736 429M86N471M MD:Z:900 NM:i:0 86 1
myseq12000.fa.r112 0.99 augustus_masked-168563312-processed-gene-0.5-mRNA-1 0 7678862 199M419N50M579N254M185N154M924N36M113N708M MD:Z:773A539A87 NM:i:2 419,579,185,924,113 5
myseq3000.fa.r112 0.99 augustus_masked-168563026-processed-gene-0.6-mRNA-1 0 9228029 1559M144N62M98N76M524N199M86N369M85N207M MD:Z:30A48C31C7G23A19C119A93C58C80T347A204A28T8G7C3G183T379G122A34T35A90A502 NM:i:22 144,98,524,86,85 5
myseq6000.fa.r112 0.99 augustus_masked-168563026-processed-gene-0.5-mRNA-1 16 6776271 755M98N267M115N216M380N54M96N174M MD:Z:269G73T40T13G691C375 NM:i:5 98,115,380,96 4
myseq3000.fa.r112 0.99 augustus_masked-168562767-processed-gene-0.17-mRNA-1 16 9208735 175M207N2373M438N119M MD:Z:1312A16G19C183C114C8C112T308T35A13C12T29T133C12C36T29C34G28G16T104A33C60 NM:i:21 207,438 2
myseq9000.fa.r112 0.99 augustus_masked-168562181-processed-gene-0.4-mRNA-1 16 9136486 192M111N741M935N150M200N361M265N620M MD:Z:260T308G305T978A209 NM:i:4 111,935,200,265 4
myseq6000.fa.r112 0.99 augustus_masked-168562111-processed-gene-0.11-mRNA-1 0 6833392 76M317N1172M MD:Z:1248 NM:i:0 317 1
myseq0.fa.r112 0.99 augustus_masked-168559473-processed-gene-0.2-mRNA-1 0 7132134 219M117N100M97N129M84N152M92N88M79N94M167N32M355N57M111N419M MD:Z:1290 NM:i:0 117,97,84,92,79,167,355,111 8
myseq3000.fa.r112 0.99 augustus_masked-168558702-processed-gene-0.2-mRNA-1 0 9132703 2694M514N120M MD:Z:424C279C365C3C43C680T47T50A708C160T45 NM:i:10 514 1
myseq12000.fa.r112 0.99 augustus_masked-168558609-processed-gene-0.20-mRNA-1 16 7679083 81M114N1440M MD:Z:91A670A196A561 NM:i:3 114 1
myseq3000.fa.r112 0.99 augustus_masked-168558522-processed-gene-0.2-mRNA-1 16 9296333 519M216N33M MD:Z:243T308 NM:i:1 216 1
myseq9000.fa.r112 0.99 augustus_masked-168558061-processed-gene-0.1-mRNA-1 0 9257858 1554M159N274M86N140M MD:Z:316A8G34G73C44C794C119T573 NM:i:7 159,86 2
myseq12000.fa.r112 0.99 augustus_masked-168557896-processed-gene-2.18-mRNA-1 16 7590502 524M127N1398M603N136M MD:Z:408C415T448A706A77 NM:i:4 127,603 2
myseq9000.fa.r112 0.99 augustus_masked-168557885-processed-gene-0.0-mRNA-1 16 9290299 2441M127N68M MD:Z:28T663A25T564A1079T100C3T2G37 NM:i:8 127 1
myseq12000.fa.r112 0.99 augustus_masked-168557449-processed-gene-0.0-mRNA-1 16 7693978 113M183N49M91N103M104N179M478N80M275N97M103N356M288N215M92N280M99N406M MD:Z:220G395G26C77G351T804 NM:i:5 183,91,104,478,275,103,288,92,99 9
myseq3000.fa.r112 0.99 augustus_masked-168557204-processed-gene-0.4-mRNA-1 0 9172743 126M162N166M710N609M MD:Z:637A263 NM:i:1 162,710 2
myseq3000.fa.r112 0.99 augustus_masked-168556765-processed-gene-1.33-mRNA-1 0 9254421 1081M168N96M216N894M90N134M MD:Z:9A154A36T127C65G575T79G63T212A175T156C64A33T425G18 NM:i:14 168,216,90 3
myseq9000.fa.r112 0.99 augustus_masked-168554991-processed-gene-0.8-mRNA-1 0 9297790 93M139N2121M MD:Z:20A3C297C29A402T398G14G228A4C31C21A19A24A46G6T50A47C20G129G92C58T62C28A57C23T81 NM:i:25 139 1
myseq9000.fa.r112 0.99 augustus_masked-168554785-processed-gene-0.2-mRNA-1 0 9266181 570M364N800M MD:Z:450C56T65G288T476A30 NM:i:5 364 1
myseq3000.fa.r112 0.99 augustus_masked-168554558-processed-gene-2.58-mRNA-1 0 9173933 217M433N664M223N126M160N74M206N70M197N56M113N72M96N95M268N67M143N130M89N219M273N131M612N124M MD:Z:229G1768C46 NM:i:2 433,223,160,206,197,113,96,268,143,89,273,612 12
myseq3000.fa.r112 0.99 augustus_masked-168551870-processed-gene-0.3-mRNA-1 0 9226762 220M291N701M MD:Z:21A10A5A61C2C5C18T143T15A29A157G94C25C47A17G46G28A16G57G25T16G3AT18C2A36 NM:i:25 291 1
myseq12000.fa.r112 0.99 augustus_masked-168551594-processed-gene-0.3-mRNA-1 16 7639128 115M210N83M487N134M101N573M176N385M MD:Z:115T817G40G29G3G31T4G29G35A69G3A7T96 NM:i:12 210,487,101,176 4
myseq6000.fa.r112 0.99 augustus_masked-168550925-processed-gene-0.3-mRNA-1 16 6852055 543M1778N110M295N1711M160N284M449N260M88N91M166N411M MD:Z:134A1077A178G167G628C9A189G47T587A10G14C359 NM:i:11 1778,295,160,449,88,166 6
myseq12000.fa.r112 0.99 augustus_masked-168550487-processed-gene-0.3-mRNA-1 16 7751989 398M105N196M537N141M153N1026M MD:Z:1459A301 NM:i:1 105,537,153 3
myseq12000.fa.r112 0.99 augustus_masked-168549833-processed-gene-1.2-mRNA-1 16 379374 488M137N88M99N183M78N172M MD:Z:931 NM:i:0 137,99,78 3
myseq9000.fa.r112 0.99 augustus_masked-168549290-processed-gene-0.0-mRNA-1 0 9301614 76M868N629M103N18M MD:Z:595G113T13 NM:i:2 868,103 2
myseq3000.fa.r112 0.99 augustus_masked-168548996-processed-gene-1.14-mRNA-1 0 9298470 178M291N74M89N606M104N937M MD:Z:411A273A44T307G187G116T65C41T290A52 NM:i:9 291,89,104 3
myseq12000.fa.r112 0.99 augustus_masked-168548914-processed-gene-0.0-mRNA-1 0 7704864 1959M265N164M272N64M MD:Z:67A660T95G701G92G210C356 NM:i:6 265,272 2
myseq6000.fa.r112 0.99 augustus_masked-168548838-processed-gene-0.2-mRNA-1 0 6813304 643M293N97M120N116M100N348M558N1462M MD:Z:19G35T122G136A2350 NM:i:4 293,120,100,558 4
myseq3000.fa.r112 0.99 augustus_masked-168548712-processed-gene-0.1-mRNA-1 16 9299003 33M478N648M MD:Z:435G245 NM:i:1 478 1
myseq12000.fa.r112 0.99 augustus_masked-168548680-processed-gene-0.3-mRNA-1 0 2448835 374M98N545M116N87M173N57M137N239M110N134M233N87M77N680M MD:Z:1228C10A294A38A153A475 NM:i:5 98,116,173,137,110,233,77 7
myseq12000.fa.r112 0.99 augustus_masked-168548606-processed-gene-0.12-mRNA-1 0 7624481 94M336N469M MD:Z:563 NM:i:0 336 1
myseq6000.fa.r112 0.99 augustus_masked-168547627-processed-gene-0.1-mRNA-1 16 6851368 244M266N392M MD:Z:10A1G1G7GC3G1G50C12C22A113A77T99T129A25C71 NM:i:15 266 1
myseq6000.fa.r112 0.99 augustus_masked-168547342-processed-gene-0.1-mRNA-1 0 6851971 100M295N206M284N114M194N382M1605N638M165N1500M MD:Z:573G55N339T1129G464G44A330 NM:i:6 295,284,194,1605,165 5
myseq9000.fa.r112 0.99 augustus_masked-168546731-processed-gene-0.14-mRNA-1 0 9301004 235M101N86M280N84M103N87M MD:Z:167C171T152 NM:i:2 101,280,103 3
myseq0.fa.r112 0.99 augustus_masked-168543219-processed-gene-0.10-mRNA-1 16 7168920 1157M153N538M1177N435M MD:Z:7G98C1G182G62A249T43T3G77T184T52A190A9G153T61A38T31G40C28C17T1G45T5G62C61G8A11T4G44G10A12T135A1G12A18A73C61G5 NM:i:37 153,1177 2
myseq3000.fa.r112 0.99 augustus_masked-168539387-processed-gene-0.4-mRNA-1 0 9298776 330M959N1095M595N176M119N1053M MD:Z:50G8A165G89A942C57G151T59A299C657A55T31C79 NM:i:12 959,595,119 3
myseq6000.fa.r112 0.99 augustus_masked-168536703-processed-gene-0.12-mRNA-1 0 6772942 63M916N236M73N93M330N76M176N1256M MD:Z:1336G377A9 NM:i:2 916,73,330,176 4
myseq9000.fa.r112 0.99 augustus_masked-168535021-processed-gene-0.0-mRNA-1 16 9303766 105M80N102M88N179M94N103M MD:Z:5C52T55A34TG2A19GT31T210C71 NM:i:10 80,88,94 3
myseq6000.fa.r112 0.99 augustus_masked-168534811-processed-gene-0.4-mRNA-1 0 6752925 1382M102N62M89N489M MD:Z:664A179T294T673A119 NM:i:4 102,89 2
myseq0.fa.r112 0.99 augustus_masked-168530724-processed-gene-0.0-mRNA-1 0 7153688 57M109N128M147N151M107N979M MD:Z:185TA280G19T387T439 NM:i:5 109,147,107 3
myseq9000.fa.r112 0.99 augustus_masked-168529058-processed-gene-0.1-mRNA-1 16 9131091 1401M190N90M MD:Z:981G352G125C30 NM:i:3 190 1
myseq12000.fa.r112 0.99 augustus_masked-168525644-processed-gene-0.9-mRNA-1 0 7588306 12M91N320M140N930M1424N151M MD:Z:275G671T465 NM:i:2 91,140,1424 3
myseq0.fa.r112 0.99 augustus_masked-168521201-processed-gene-0.0-mRNA-1 16 7168538 82M124N281M119N771M MD:Z:128G445T295G41A60C109G15A34 NM:i:7 124,119 2
myseq6000.fa.r112 0.99 augustus_masked-168520883-processed-gene-0.8-mRNA-1 0 6759923 42M265N312M MD:Z:354 NM:i:0 265 1
myseq0.fa.r112 0.99 augustus_masked-168520352-processed-gene-0.24-mRNA-1 16 7135441 168M102N521M108N87M73N166M725N284M314N499M114N162M86N45M215N78M MD:Z:17C151C711T52AA300A190T167T293A23A29T66 NM:i:11 102,108,73,725,314,114,86,215 8
myseq0.fa.r112 0.99 augustus_masked-168517347-processed-gene-0.8-mRNA-1 0 7164557 119M87N1354M MD:Z:524A202T745 NM:i:2 87 1
myseq0.fa.r112 0.99 augustus_masked-168516956-processed-gene-0.1-mRNA-1 16 7168658 620M473N2533M MD:Z:223C367C428C304T37T12G185A461C161G18TA121C15A442G135C50T42C135 NM:i:17 473 1
myseq3000.fa.r112 0.99 augustus_masked-168515649-processed-gene-0.4-mRNA-1 0 9280285 248M1005N1243M99N314M1463N241M104N760M MD:Z:246C92T1528A119T629C187 NM:i:5 1005,99,1463,104 4
myseq12000.fa.r112 0.99 augustus_masked-168515540-processed-gene-0.3-mRNA-1 16 7655771 352M824N135M324N211M261N367M205N285M1187N273M700N443M MD:Z:1318A731T15 NM:i:2 824,324,261,205,1187,700 6
myseq9000.fa.r112 0.99 augustus_masked-168515357-processed-gene-0.8-mRNA-1 16 9227328 388M116N277M213N149M133N222M99N380M MD:Z:701A359A71A282 NM:i:3 116,213,133,99 4
myseq9000.fa.r112 0.99 augustus_masked-168513402-processed-gene-0.4-mRNA-1 0 9251001 103M89N77M756N87M190N141M408N821M186N384M MD:Z:81T1531 NM:i:1 89,756,190,408,186 5
myseq9000.fa.r112 0.99 augustus_masked-168511734-processed-gene-0.0-mRNA-1 0 9181921 382M140N560M384N106M136N155M333N618M MD:Z:24A3T1T47C5G29T1G10A46A80C15T12T83G6G35T21C78A14G3T137G24G18T8C22G5T153TT309G2G15A66A40C27A1C19C10A19G18T21T7C50C13A5T107C8C140A3C14 NM:i:47 140,384,136,333 4
myseq9000.fa.r112 0.99 augustus_masked-168510705-processed-gene-0.0-mRNA-1 0 9299751 433M148N575M MD:Z:156C316A164C335T33 NM:i:4 148 1
myseq9000.fa.r112 0.99 augustus_masked-168509930-processed-gene-0.2-mRNA-1 16 9304090 101M613N65M2394N440M MD:Z:144A3G4C1C46T403 NM:i:5 613,2394 2
myseq9000.fa.r112 0.99 augustus_masked-168506051-processed-gene-0.0-mRNA-1 16 9299203 441M273N1164M511N855M MD:Z:1744A57C223A5C427 NM:i:4 273,511 2
myseq3000.fa.r112 0.99 augustus_masked-168505320-processed-gene-0.1-mRNA-1 0 9289041 152M367N391M MD:Z:543 NM:i:0 367 1
myseq0.fa.r112 0.99 augustus_masked-168505047-processed-gene-0.1-mRNA-1 0 7168464 287M355N188M2041N151M1244N85M358N101M241N299M110N174M148N66M301N179M86N170M126N169M172N325M76N193M MD:Z:95A834A352G1103 NM:i:3 355,2041,1244,358,241,110,148,301,86,126,172,76 12
myseq6000.fa.r112 0.99 augustus_masked-168503049-processed-gene-0.2-mRNA-1 0 6849827 917M482N259M88N45M MD:Z:461A125G173T114T344 NM:i:4 482,88 2
myseq0.fa.r112 0.99 augustus_masked-168502944-processed-gene-0.3-mRNA-1 0 7021918 134M1178N1291M MD:Z:214C120T772G316 NM:i:3 1178 1
myseq6000.fa.r112 0.99 augustus_masked-168501394-processed-gene-0.17-mRNA-1 0 6763531 111M117N144M MD:Z:255 NM:i:0 117 1
myseq6000.fa.r112 0.99 augustus_masked-168498303-processed-gene-0.3-mRNA-1 16 6799487 45M211N1245M MD:Z:1290 NM:i:0 211 1
myseq6000.fa.r112 0.99 augustus_masked-168497802-processed-gene-0.5-mRNA-1 16 6781344 726M168N186M66N276M640N32M MD:Z:1220 NM:i:0 168,66,640 3
myseq6000.fa.r112 0.99 augustus_masked-168497139-processed-gene-0.4-mRNA-1 0 6787484 963M469N105M MD:Z:157G910 NM:i:1 469 1
myseq12000.fa.r112 0.99 augustus_masked-168496799-processed-gene-0.9-mRNA-1 0 7750203 105M143N89M346N663M MD:Z:458A398 NM:i:1 143,346 2
myseq0.fa.r112 0.99 augustus_masked-168494055-processed-gene-0.4-mRNA-1 0 7165115 190M282N264M131N254M99N212M198N268M244N556M MD:Z:209T1115A3G172T241 NM:i:4 282,131,99,198,244 5
myseq9000.fa.r112 0.99 augustus_masked-168492452-processed-gene-0.5-mRNA-1 16 9298638 424M500N450M102N882M663N56M65N120M700N137M158N266M MD:Z:38G34C72C244G647G483A75G234T123CT48C74C38A57G154 NM:i:14 500,102,663,65,700,158 6
myseq0.fa.r112 0.99 augustus_masked-168489778-processed-gene-0.1-mRNA-1 0 7169176 39M874N93M236N117M1539N75M123N1434M MD:Z:318C513T154T770 NM:i:3 874,236,1539,123 4
myseq12000.fa.r112 0.99 augustus_masked-168488180-processed-gene-0.7-mRNA-1 16 7649285 30M464N72M190N331M215N32M MD:Z:465 NM:i:0 464,190,215 3
myseq6000.fa.r112 0.99 augustus_masked-168487965-processed-gene-0.10-mRNA-1 0 6834578 3181M632N663M MD:Z:1331C876A25T1564C44 NM:i:4 632 1
myseq3000.fa.r112 0.99 augustus_masked-168486951-processed-gene-0.0-mRNA-1 16 9280933 21M127N159M788N141M253N153M107N48M MD:Z:522 NM:i:0 127,788,253,107 4
myseq3000.fa.r112 0.99 augustus_masked-168477828-processed-gene-0.3-mRNA-1 16 9239641 378M105N897M1034N45M MD:Z:100T89A3G3T10T101G2C285C29T4C8G21C364C288 NM:i:13 105,1034 2
myseq12000.fa.r112 0.99 augustus_masked-168475721-processed-gene-0.3-mRNA-1 16 7630653 170M178N87M82N35M100N370M106N64M245N314M69N88M MD:Z:18T113T130T69A114G104C19G98T181T17T34G220 NM:i:11 178,82,100,106,245,69 6
myseq12000.fa.r112 0.99 augustus_masked-168466590-processed-gene-0.1-mRNA-1 0 7748459 69M386N253M417N243M94N211M120N318M115N240M116N103M146N58M380N127M146N195M176N76M138N774M116N241M MD:Z:430T832A444T1199 NM:i:3 386,417,94,120,115,116,146,380,146,176,138,116 12
myseq9000.fa.r112 0.99 augustus_masked-168464602-processed-gene-0.4-mRNA-1 0 9296618 415M236N656M76N502M129N72M MD:Z:243A653C317C429 NM:i:3 236,76,129 3
myseq12000.fa.r112 0.99 augustus_masked-168462972-processed-gene-0.11-mRNA-1 16 7740800 1222M321N345M616N1055M MD:Z:784C403A1373C59 NM:i:3 321,616 2
myseq12000.fa.r112 0.99 augustus_masked-168458112-processed-gene-0.2-mRNA-1 0 7661364 1899M178N252M MD:Z:24C36T4G202T188A25A105A21A1C87A253C14A20T20T8T71G59G38T18A137G55G50T38AC21A96T142T391 NM:i:27 178 1
myseq3000.fa.r112 0.99 augustus_masked-168458060-processed-gene-0.5-mRNA-1 16 9300815 1011M586N99M80N72M MD:Z:1128A53 NM:i:1 586,80 2
myseq6000.fa.r112 0.99 augustus_masked-168457028-processed-gene-0.6-mRNA-1 0 6173262 256M54N340M97N145M129N87M119N46M MD:Z:268A541T63 NM:i:2 54,97,129,119 4
myseq0.fa.r112 0.99 augustus_masked-168451803-processed-gene-0.0-mRNA-1 0 7165670 1754M128N16M MD:Z:985G94C132G24A531 NM:i:4 128 1
myseq12000.fa.r112 0.99 augustus_masked-168451601-processed-gene-0.1-mRNA-1 0 7754046 696M3545N1598M1296N377M1804N61M146N1323M MD:Z:4055 NM:i:0 3545,1296,1804,146 4
myseq6000.fa.r112 0.99 augustus_masked-168449984-processed-gene-0.12-mRNA-1 16 6835131 1131M208N820M119N20M MD:Z:120A62A303G538T137A806 NM:i:5 208,119 2
myseq12000.fa.r112 0.99 augustus_masked-168448716-processed-gene-0.0-mRNA-1 0 5139379 123M84N216M117N381M MD:Z:42C19T128T173C14C208C63A26C39 NM:i:8 84,117 2
myseq3000.fa.r112 0.99 augustus_masked-168447329-processed-gene-0.10-mRNA-1 16 8264095 58M124N292M195N130M MD:Z:480 NM:i:0 124,195 2
myseq6000.fa.r112 0.99 augustus_masked-168447297-processed-gene-0.3-mRNA-1 16 6783656 114M119N1407M MD:Z:421C259A16T39A193C588 NM:i:5 119 1
myseq0.fa.r112 0.99 augustus_masked-168443856-processed-gene-0.0-mRNA-1 0 7074619 176M55N67M102N117M325N165M143N333M MD:Z:36A112A91GT282C30A301 NM:i:6 55,102,325,143 4
myseq9000.fa.r112 0.99 augustus_masked-168442181-processed-gene-0.10-mRNA-1 16 9274372 393M92N138M85N125M98N163M122N66M MD:Z:812T72 NM:i:1 92,85,98,122 4
myseq0.fa.r112 0.99 augustus_masked-168441364-processed-gene-0.6-mRNA-1 16 7165227 187M26N197M1040N315M MD:Z:699 NM:i:0 26,1040 2
myseq6000.fa.r112 0.99 augustus_masked-168437458-processed-gene-1.27-mRNA-1 0 6851486 248M1780N68M93N434M327N972M MD:Z:824T897 NM:i:1 1780,93,327 3
myseq0.fa.r112 0.99 augustus_masked-168437115-processed-gene-0.0-mRNA-1 0 7097645 16M96N107M218N88M118N274M149N37M MD:Z:110G6T28T1G16A6A277C71 NM:i:7 96,218,118,149 4
myseq3000.fa.r112 0.99 augustus_masked-168436765-processed-gene-0.14-mRNA-1 16 9297602 911M605N65M79N20M MD:Z:645G126T223 NM:i:2 605,79 2
myseq6000.fa.r112 0.99 augustus_masked-168434898-processed-gene-0.0-mRNA-1 0 6815776 27M83N1198M82N123M283N212M MD:Z:389G320A488T78A281 NM:i:4 83,82,283 3
myseq12000.fa.r112 0.99 augustus_masked-168431753-processed-gene-0.2-mRNA-1 16 7733094 159M246N1704M418N530M MD:Z:222C850A352TA134A16A87T149A131A257T185 NM:i:10 246,418 2
myseq9000.fa.r112 0.99 augustus_masked-168427442-processed-gene-0.25-mRNA-1 16 9268909 852M286N508M76N74M103N89M MD:Z:143G6A20A976A374 NM:i:4 286,76,103 3
myseq6000.fa.r112 0.99 augustus_masked-168426104-processed-gene-0.5-mRNA-1 16 6852116 111M142N296M302N286M112N291M MD:Z:191C60T54GG92A14T86G49G85C58T7C215G54C6 NM:i:13 142,302,112 3
myseq9000.fa.r112 0.99 augustus_masked-168424263-processed-gene-0.3-mRNA-1 0 9301286 129M84N372M MD:Z:501 NM:i:0 84 1
myseq0.fa.r112 0.99 augustus_masked-168424026-processed-gene-0.0-mRNA-1 16 3219145 44M78N52M221N34M76N1868M1138N418M77N220M167N79M MD:Z:18T334T535G292T371G725C196G237 NM:i:7 78,221,76,1138,77,167 6
myseq12000.fa.r112 0.99 augustus_masked-168421475-processed-gene-0.0-mRNA-1 0 7694630 385M104N178M78N136M MD:Z:226T171G300 NM:i:2 104,78 2
myseq0.fa.r112 0.99 augustus_masked-168420454-processed-gene-0.3-mRNA-1 16 7065183 15M275N240M309N108M115N60M876N76M180N161M285N93M MD:Z:3G686C62 NM:i:2 275,309,115,876,180,285 6
myseq6000.fa.r112 0.99 augustus_masked-168419347-processed-gene-0.9-mRNA-1 0 6851826 558M458N618M MD:Z:31T210A9A25G289T303T202C100 NM:i:7 458 1
myseq0.fa.r112 0.99 augustus_masked-168416436-processed-gene-0.4-mRNA-1 0 7091200 32M194N137M189N653M427N207M269N126M MD:Z:1155 NM:i:0 194,189,427,269 4
myseq12000.fa.r112 0.99 augustus_masked-168416176-processed-gene-0.0-mRNA-1 16 7711246 260M305N46M1911N173M182N256M MD:Z:721A13 NM:i:1 305,1911,182 3
myseq12000.fa.r112 0.99 augustus_masked-168415911-processed-gene-0.3-mRNA-1 0 7753801 1288M669N69M102N462M1984N452M MD:Z:532T9T60A505C236A157G403T134A8C218 NM:i:9 669,102,1984 3
myseq12000.fa.r112 0.99 augustus_masked-168414156-processed-gene-0.1-mRNA-1 16 7753985 668M101N73M98N108M197N87M136N105M471N123M173N113M126N118M93N175M366N199M172N290M93N120M MD:Z:12T287G216T327G1054C26T46T204 NM:i:7 101,98,197,136,471,173,126,93,366,172,93 11
myseq6000.fa.r112 0.99 augustus_masked-168411856-processed-gene-0.4-mRNA-1 16 6851499 317M1301N136M77N630M105N317M117N136M MD:Z:44G1491 NM:i:1 1301,77,105,117 4
myseq9000.fa.r112 0.99 augustus_masked-168402147-processed-gene-0.21-mRNA-1 0 9304023 1355M2589N117M159N2030M MD:Z:4T1283T370T1G125G148G281C495G372C414 NM:i:9 2589,159 2
myseq6000.fa.r112 0.99 augustus_masked-168400519-processed-gene-0.6-mRNA-1 16 6811566 615M89N645M573N229M MD:Z:36A5TTGA14T443T331T338A313 NM:i:9 89,573 2
myseq9000.fa.r112 0.99 augustus_masked-168399112-processed-gene-0.2-mRNA-1 0 9176321 84M77N2838M MD:Z:90C24T109T28T14G51T107A2G39C67T156G3C104A27T10G33A454C104T103TT130G84A512G107T254G285 NM:i:25 77 1
myseq9000.fa.r112 0.99 augustus_masked-168398641-processed-gene-0.11-mRNA-1 16 9298469 177M581N60M MD:Z:213T23 NM:i:1 581 1
myseq12000.fa.r112 0.99 augustus_masked-168398019-processed-gene-0.0-mRNA-1 0 7717070 201M102N186M MD:Z:109T277 NM:i:1 102 1
myseq6000.fa.r112 0.99 augustus_masked-168394040-processed-gene-0.9-mRNA-1 0 6830032 32M133N1190M142N71M MD:Z:1293 NM:i:0 133,142 2
