bin coverage transcript strand gene cigar MD NM
myseq12000.fa.r112 0.99 augustus_masked-167815241-processed-gene-0.0-mRNA-1 16 7731946 1557M MD:Z:651A437C467 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-167814839-processed-gene-0.0-mRNA-1 16 7633669 2530M MD:Z:74C44G75A163A116C872T66T139CA306G226A438 NM:i:11
myseq12000.fa.r112 0.99 augustus_masked-167814796-processed-gene-0.9-mRNA-1 16 7719318 354M MD:Z:354 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-167814774-processed-gene-0.0-mRNA-1 16 7746797 1245M MD:Z:129T1T10T311T64A28G159C242C104C79G108 NM:i:10
myseq0.fa.r112 0.99 augustus_masked-167813951-processed-gene-0.1-mRNA-1 16 7139517 2396M MD:Z:806T1312G21G254 NM:i:3
myseq0.fa.r112 0.99 augustus_masked-167813562-processed-gene-0.1-mRNA-1 16 7094101 2124M MD:Z:410A486T1226 NM:i:2
myseq0.fa.r112 0.99 augustus_masked-167812132-processed-gene-0.6-mRNA-1 0 7125204 2697M MD:Z:91A3T12T121C58A7A193T49T480G851T344G90C131A254 NM:i:13
myseq12000.fa.r112 0.99 augustus_masked-167812046-processed-gene-0.2-mRNA-1 0 7635770 675M MD:Z:497T165T11 NM:i:2
myseq6000.fa.r112 0.99 augustus_masked-167810256-processed-gene-0.1-mRNA-1 16 6792029 549M MD:Z:130G418 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-167809980-processed-gene-0.1-mRNA-1 16 7729811 2253M MD:Z:1295C204G752 NM:i:2
myseq6000.fa.r112 0.99 augustus_masked-167809606-processed-gene-0.2-mRNA-1 16 6786117 2646M MD:Z:944T638G203A755G102 NM:i:4
myseq9000.fa.r112 0.99 augustus_masked-167809299-processed-gene-0.0-mRNA-1 16 9218292 1992M MD:Z:951A120A442T2G39C136A296 NM:i:6
myseq0.fa.r112 0.99 augustus_masked-167808003-processed-gene-0.0-mRNA-1 0 6050415 381M MD:Z:381 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-167807546-processed-gene-0.0-mRNA-1 0 9299392 489M MD:Z:89A161G112T34A24T21A6T3A31 NM:i:8
myseq0.fa.r112 0.99 augustus_masked-167807106-processed-gene-0.10-mRNA-1 16 7146393 669M MD:Z:57G3G29A3A43C17G47T23A46T4T136A250 NM:i:11
myseq12000.fa.r112 0.99 augustus_masked-167806957-processed-gene-0.4-mRNA-1 0 7622578 465M MD:Z:159T35G19G176T9G62 NM:i:5
myseq6000.fa.r112 0.99 augustus_masked-167806541-processed-gene-0.2-mRNA-1 0 6791546 1875M MD:Z:935T443A164C330 NM:i:3
myseq15000.fa.r112 0.99 augustus_masked-167804601-processed-gene-0.8-mRNA-1 16 3675107 210M MD:Z:210 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-167802831-processed-gene-0.0-mRNA-1 0 7724476 1566M MD:Z:1566 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-167799996-processed-gene-0.7-mRNA-1 0 726807 1104M MD:Z:11T725C366 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-167799936-processed-gene-0.1-mRNA-1 16 7641635 1836M MD:Z:1836 NM:i:0
myseq3000.fa.r112 0.99 augustus_masked-167798865-processed-gene-0.2-mRNA-1 16 9176036 645M MD:Z:148T196G15C153T129 NM:i:4
myseq12000.fa.r112 0.99 augustus_masked-167798104-processed-gene-0.0-mRNA-1 16 7750907 2253M MD:Z:302A902T144G103G9T30G25G52T2A463T35A87A87 NM:i:12
myseq12000.fa.r112 0.99 augustus_masked-167798003-processed-gene-0.26-mRNA-1 0 7750221 321M MD:Z:118C65G136 NM:i:2
myseq3000.fa.r112 0.99 augustus_masked-167797303-processed-gene-0.1-mRNA-1 0 9206517 1686M MD:Z:1553T132 NM:i:1
myseq6000.fa.r112 0.99 augustus_masked-167797150-processed-gene-0.5-mRNA-1 16 6846540 2868M MD:Z:1120G508A152G121C75C147T46G391T262A37 NM:i:9
myseq9000.fa.r112 0.99 augustus_masked-167795672-processed-gene-0.2-mRNA-1 0 9190528 1239M MD:Z:367A57G30A103A227A177A106G165 NM:i:7
myseq9000.fa.r112 0.99 augustus_masked-167794801-processed-gene-0.15-mRNA-1 0 9267662 354M MD:Z:216A137 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-167793158-processed-gene-0.10-mRNA-1 16 9301926 300M MD:Z:56A243 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-167765273-processed-gene-0.0-mRNA-1 16 9299772 1458M MD:Z:686A771 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-167722149-processed-gene-0.0-mRNA-1 16 9277662 327M MD:Z:14G6TC81T73G52C16A1A46A29 NM:i:9
myseq9000.fa.r112 0.99 augustus_masked-167476813-processed-gene-0.0-mRNA-1 0 9229247 252M MD:Z:252 NM:i:0
myseq3000.fa.r112 0.99 augustus_masked-167458657-processed-gene-0.0-mRNA-1 0 9163364 780M MD:Z:212C108G143G38T275 NM:i:4
myseq0.fa.r112 0.99 augustus_masked-167353990-processed-gene-0.0-mRNA-1 16 152927 2049M MD:Z:282G19T37C41G262C143C14A20C82G18T38C101G38T88C497G113C34T28G21A34A2C73A42 NM:i:22
myseq9000.fa.r112 0.99 augustus_masked-167351915-processed-gene-0.0-mRNA-1 0 9302139 2226M MD:Z:15A16A60A15A35T14A54C26T67A192T51A70T170T184G14G152T24T98G951 NM:i:18
myseq9000.fa.r112 0.99 augustus_masked-167263424-processed-gene-0.2-mRNA-1 0 9286268 285M MD:Z:56T68G104G54 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-167243328-processed-gene-0.0-mRNA-1 16 9193447 2139M MD:Z:156T40A208T58A293G17G92G365A8G308A58A45C75T37T121G39A203 NM:i:16
myseq9000.fa.r112 0.99 augustus_masked-167236155-processed-gene-0.0-mRNA-1 16 9226756 2943M MD:Z:132C116G97T110T183A45C151T103T251A91C30C203T18T20G71T88C729A27G460 NM:i:18
myseq3000.fa.r112 0.99 augustus_masked-167234358-processed-gene-0.0-mRNA-1 0 9188554 315M MD:Z:165A149 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-167219112-processed-gene-0.0-mRNA-1 16 9300184 435M MD:Z:185T44A204 NM:i:2
myseq3000.fa.r112 0.99 augustus_masked-167210170-processed-gene-0.0-mRNA-1 16 9208002 1200M MD:Z:255TG340A137C38C425 NM:i:5
myseq9000.fa.r112 0.99 augustus_masked-167204387-processed-gene-0.0-mRNA-1 16 8880976 318M MD:Z:318 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-167201819-processed-gene-0.1-mRNA-1 16 6813923 2595M MD:Z:1431C102A67A316C675 NM:i:4
myseq3000.fa.r112 0.99 augustus_masked-167196574-processed-gene-0.1-mRNA-1 16 9299091 372M MD:Z:56C21A75A40C176 NM:i:4
myseq12000.fa.r112 0.99 augustus_masked-167187769-processed-gene-0.0-mRNA-1 16 7749070 402M MD:Z:246A155 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-167183012-processed-gene-0.0-mRNA-1 0 9259616 405M MD:Z:20G48A5A8A234T85 NM:i:5
myseq12000.fa.r112 0.99 augustus_masked-167174538-processed-gene-0.0-mRNA-1 16 7689281 2145M MD:Z:54A2A11A79G114C449A92A8A17C89C2C34TT84A316T29A131C12C421G148C18C14 NM:i:21
myseq12000.fa.r112 0.99 augustus_masked-167152372-processed-gene-0.0-mRNA-1 16 7751309 1644M MD:Z:1644 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-167151707-processed-gene-0.1-mRNA-1 0 9274184 1638M MD:Z:23T30A125C50G289G80C55C213G765 NM:i:8
myseq0.fa.r112 0.99 augustus_masked-167141554-processed-gene-0.0-mRNA-1 16 7112629 372M MD:Z:70T301 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-167130107-processed-gene-0.1-mRNA-1 0 9135243 1785M MD:Z:263C63C66T2A15T52T1067A250 NM:i:7
myseq9000.fa.r112 0.99 augustus_masked-167122188-processed-gene-0.0-mRNA-1 0 9251214 867M MD:Z:398T71G242A135C17 NM:i:4
myseq12000.fa.r112 0.99 augustus_masked-167109802-processed-gene-0.1-mRNA-1 0 7749112 981M MD:Z:39C42A39G39T11G806 NM:i:5
myseq3000.fa.r112 0.99 augustus_masked-167095954-processed-gene-0.2-mRNA-1 16 9136186 975M MD:Z:268G169A3A40A2C43G27C8T59G242A104 NM:i:10
myseq12000.fa.r112 0.99 augustus_masked-167087399-processed-gene-0.1-mRNA-1 16 7748966 306M MD:Z:31T28C233A11 NM:i:3
myseq6000.fa.r112 0.99 augustus_masked-167051515-processed-gene-0.0-mRNA-1 0 4325797 693M MD:Z:18A674 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-167050507-processed-gene-0.1-mRNA-1 0 9174034 2877M MD:Z:304G894G1599A77 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-167048256-processed-gene-0.1-mRNA-1 16 9170152 429M MD:Z:18C37T79G18A10G159C26A37C37 NM:i:8
myseq9000.fa.r112 0.99 augustus_masked-167045582-processed-gene-0.0-mRNA-1 16 9229736 1578M MD:Z:132G94T46A52T125C26T59C86T33C34A35A8C63T5T56T63G26G6T58G164C98T74G57G18C94G41 NM:i:25
myseq9000.fa.r112 0.99 augustus_masked-167033022-processed-gene-0.0-mRNA-1 16 9298415 2421M MD:Z:573G247G50T205G6T57C341A84G92C439C317 NM:i:10
myseq0.fa.r112 0.99 augustus_masked-167025681-processed-gene-0.0-mRNA-1 16 7059609 847M MD:Z:134A47C17A120A1T15C22G4A2A31A65G71C14T48T50T5C58A79G46 NM:i:18
myseq12000.fa.r112 0.99 augustus_masked-167019942-processed-gene-0.1-mRNA-1 16 7648582 2106M MD:Z:528C92C14T65C507C472T46C203T171 NM:i:8
myseq9000.fa.r112 0.99 augustus_masked-167012834-processed-gene-0.1-mRNA-1 16 9298119 315M MD:Z:315 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-166985867-processed-gene-0.0-mRNA-1 16 9204001 348M MD:Z:117A42T1C40T25A93T3A15C4 NM:i:8
myseq12000.fa.r112 0.99 augustus_masked-166981598-processed-gene-0.0-mRNA-1 0 7750960 327M MD:Z:189G137 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-166956473-processed-gene-0.0-mRNA-1 0 7702817 408M MD:Z:34A9T9A4G15C140A21T64C5G98 NM:i:9
myseq3000.fa.r112 0.99 augustus_masked-166947119-processed-gene-0.0-mRNA-1 0 9268187 1821M MD:Z:656T164TC4G5T3A592A140C249 NM:i:8
myseq12000.fa.r112 0.99 augustus_masked-166939593-processed-gene-0.0-mRNA-1 0 5880572 405M MD:Z:405 NM:i:0
myseq3000.fa.r112 0.99 augustus_masked-166926399-processed-gene-0.0-mRNA-1 0 9262571 2766M MD:Z:32G78T1A59C8G426TC7G112G25G208T249A375C231A127C74A426A150C33A47C78 NM:i:20
myseq3000.fa.r112 0.99 augustus_masked-166924171-processed-gene-0.0-mRNA-1 0 9283324 1476M MD:Z:96T22A79G456T143G675 NM:i:5
myseq0.fa.r112 0.99 augustus_masked-166918682-processed-gene-0.1-mRNA-1 0 7069202 1350M MD:Z:26T86T112A3C174T37T56A213T635 NM:i:8
myseq0.fa.r112 0.99 augustus_masked-166888896-processed-gene-0.0-mRNA-1 0 7164757 504M MD:Z:131G372 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-166882857-processed-gene-0.0-mRNA-1 16 9283198 1125M MD:Z:53C247G139C172C368G141 NM:i:5
myseq9000.fa.r112 0.99 augustus_masked-166875524-processed-gene-0.0-mRNA-1 16 2498563 1515M MD:Z:38T130CA325C306T272C255A150T31 NM:i:8
myseq3000.fa.r112 0.99 augustus_masked-166871153-processed-gene-0.0-mRNA-1 16 9261638 339M MD:Z:138C1G38C17G135T5 NM:i:5
myseq12000.fa.r112 0.99 augustus_masked-166864868-processed-gene-0.1-mRNA-1 0 7739890 528M MD:Z:61T31A53A91T54C213T19 NM:i:6
myseq3000.fa.r112 0.99 augustus_masked-166864467-processed-gene-0.1-mRNA-1 16 9138904 360M MD:Z:275A14A69 NM:i:2
myseq0.fa.r112 0.99 augustus_masked-166849731-processed-gene-0.0-mRNA-1 0 866673 2211M MD:Z:473C85G87C44T425G37A303C710G9A29 NM:i:9
myseq3000.fa.r112 0.99 augustus_masked-166846130-processed-gene-0.1-mRNA-1 16 9135461 1251M MD:Z:307C588T354 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-166842099-processed-gene-0.1-mRNA-1 0 7732191 1881M MD:Z:112C48T377C35T127A175G349C198G91C107G87A19C87GC55 NM:i:14
myseq9000.fa.r112 0.99 augustus_masked-166824984-processed-gene-0.0-mRNA-1 0 9195314 435M MD:Z:435 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-166819306-processed-gene-0.0-mRNA-1 0 9295380 1293M MD:Z:27T61A49A54T57A327C267T332G111 NM:i:8
myseq12000.fa.r112 0.99 augustus_masked-166813204-processed-gene-0.0-mRNA-1 0 7750570 987M MD:Z:389T28G14G101A451 NM:i:4
myseq9000.fa.r112 0.99 augustus_masked-166806025-processed-gene-0.0-mRNA-1 16 9299638 1998M MD:Z:149T37A189C544A18T187G330C168A368 NM:i:8
myseq12000.fa.r112 0.99 augustus_masked-166802270-processed-gene-0.1-mRNA-1 0 7750517 1186M MD:Z:53T50A17A245T131C685 NM:i:5
myseq9000.fa.r112 0.99 augustus_masked-166799071-processed-gene-0.0-mRNA-1 16 9259334 999M MD:Z:83C21G1T29CT1C17G30G27G325C184C240T29 NM:i:12
myseq9000.fa.r112 0.99 augustus_masked-166796671-processed-gene-0.2-mRNA-1 0 9300936 534M MD:Z:170CC6A142A212 NM:i:4
myseq12000.fa.r112 0.99 augustus_masked-166795133-processed-gene-0.1-mRNA-1 16 5120870 1323M MD:Z:309A58T15G52C762G122 NM:i:5
myseq9000.fa.r112 0.99 augustus_masked-166775230-processed-gene-0.0-mRNA-1 0 7168212 390M MD:Z:9A81G42C97A43T113 NM:i:5
myseq9000.fa.r112 0.99 augustus_masked-166751873-processed-gene-0.0-mRNA-1 16 9209157 1446M MD:Z:149C207G239A518C84C244 NM:i:5
myseq12000.fa.r112 0.99 augustus_masked-166744097-processed-gene-0.0-mRNA-1 0 7751492 1563M MD:Z:32T21A233G80A169G16G18G20C117G10T660G176 NM:i:11
myseq0.fa.r112 0.99 augustus_masked-166722433-processed-gene-0.0-mRNA-1 0 7154244 957M MD:Z:230C56C62A35C221C236G33T77 NM:i:7
myseq12000.fa.r112 0.99 augustus_masked-166699671-processed-gene-0.0-mRNA-1 0 7650371 867M MD:Z:62G62T40T434C39C225 NM:i:5
myseq6000.fa.r112 0.99 augustus_masked-166694858-processed-gene-0.0-mRNA-1 16 6769429 2358M MD:Z:684A241C38T84G34TT32A812C85A86T24G227 NM:i:11
myseq0.fa.r112 0.99 augustus_masked-166691276-processed-gene-0.0-mRNA-1 16 7071388 1086M MD:Z:85A479C125T394 NM:i:3
myseq0.fa.r112 0.99 augustus_masked-166688901-processed-gene-0.1-mRNA-1 0 7096702 1110M MD:Z:42T59A134G19T61G126G566G96 NM:i:7
myseq3000.fa.r112 0.99 augustus_masked-166676506-processed-gene-0.0-mRNA-1 0 9297726 822M MD:Z:29G369C228G193 NM:i:3
myseq12000.fa.r112 0.99 augustus_masked-166665649-processed-gene-0.0-mRNA-1 16 7357332 942M MD:Z:201T110T78C61T282C70C134 NM:i:6
myseq9000.fa.r112 0.99 augustus_masked-166658789-processed-gene-0.2-mRNA-1 0 9132040 1173M MD:Z:106G1066 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-166653679-processed-gene-0.0-mRNA-1 0 7595845 414M MD:Z:238T175 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-166638775-processed-gene-0.0-mRNA-1 0 9130897 702M MD:Z:218A269T47A158T6 NM:i:4
myseq9000.fa.r112 0.99 augustus_masked-166635318-processed-gene-0.0-mRNA-1 0 9210360 2145M MD:Z:36T83G34G254G166A39C95G2C57A133T82A18T104G32T27C1G98T133C214A40G170T53T80T88C82 NM:i:24
myseq12000.fa.r112 0.99 augustus_masked-166634215-processed-gene-0.0-mRNA-1 0 7685109 2040M MD:Z:206C16A231G167C71T69A586C149T453T83 NM:i:9
myseq9000.fa.r112 0.99 augustus_masked-166611303-processed-gene-0.1-mRNA-1 0 9243098 381M MD:Z:210T170 NM:i:1
myseq0.fa.r112 0.99 augustus_masked-166603339-processed-gene-0.2-mRNA-1 0 7117990 3018M MD:Z:55G20T313G19A5C51G28G716C503T137G227T650A15C155G110 NM:i:14
myseq0.fa.r112 0.99 augustus_masked-166602925-processed-gene-0.1-mRNA-1 0 7050364 450M MD:Z:169C280 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-166602117-processed-gene-0.1-mRNA-1 0 7707052 2727M MD:Z:197C420C19T325T156G1313A291 NM:i:6
myseq0.fa.r112 0.99 augustus_masked-166582141-processed-gene-0.1-mRNA-1 0 7056907 231M MD:Z:140G81A8 NM:i:2
myseq6000.fa.r112 0.99 augustus_masked-166575899-processed-gene-0.0-mRNA-1 16 6829772 411M MD:Z:13A19G78CC152C144 NM:i:5
myseq9000.fa.r112 0.99 augustus_masked-166569327-processed-gene-0.1-mRNA-1 16 9192985 1545M MD:Z:264C203C68T354C205G158G28A39T56T3G157 NM:i:10
myseq12000.fa.r112 0.99 augustus_masked-166562382-processed-gene-0.0-mRNA-1 0 7636521 1715M MD:Z:313C71T70T1202A55 NM:i:4
myseq9000.fa.r112 0.99 augustus_masked-166546170-processed-gene-0.0-mRNA-1 0 9135710 2133M MD:Z:40A172T148T42A115T48G36A62C69C860T18G142A208A60T99 NM:i:14
myseq3000.fa.r112 0.99 augustus_masked-166532123-processed-gene-0.1-mRNA-1 16 9299479 819M MD:Z:5C89A194C129A40T6T24T3C105A3C12T30T167 NM:i:12
myseq0.fa.r112 0.99 augustus_masked-166526482-processed-gene-0.0-mRNA-1 0 1133043 930M MD:Z:119T8G21G178C11G26G35A35A41T192T8T55T24G1C162 NM:i:14
myseq3000.fa.r112 0.99 augustus_masked-166515633-processed-gene-0.0-mRNA-1 0 9300900 1500M MD:Z:23G17C29TG13G8G11T29T2T1G13A19G23C6A22A21C1G10T6T11T47C9C16C4AG28A3T14G4C13G16A11A29T5CA40C17C20C6A1C14A1C14CA2T13T6T2A8C2A3A2A4A11AAG4T3T10A3A6C4C1A1T5G5T4T17A7AA16C4C4C8G18A35T2C1A6C10TGG7T1T3CC4C8A5C14CA7T7G6T4C11C6A19C8C13G17CT9C9AGC8A5T4C4A2G4A6G16G2C1A2A8C10G13T7T6G5G14G4A15C17C3G3G15A17A24A6A9C6T77G11C4A26C14A11G2C7G7 NM:i:143
myseq12000.fa.r112 0.99 augustus_masked-166510344-processed-gene-0.1-mRNA-1 16 1232903 309M MD:Z:41G66T95G104 NM:i:3
myseq9000.fa.r112 0.99 augustus_masked-166503683-processed-gene-0.4-mRNA-1 16 9300293 456M MD:Z:456 NM:i:0
myseq3000.fa.r112 0.99 augustus_masked-166481277-processed-gene-0.0-mRNA-1 0 9164032 780M MD:Z:32A39G16G21G257A99T10C299 NM:i:7
myseq9000.fa.r112 0.99 augustus_masked-166474842-processed-gene-0.1-mRNA-1 16 9166834 345M MD:Z:103C45G170C24 NM:i:3
myseq6000.fa.r112 0.99 augustus_masked-166462832-processed-gene-0.0-mRNA-1 16 6806521 1158M MD:Z:639C490T27 NM:i:2
myseq9000.fa.r112 0.99 augustus_masked-166449174-processed-gene-0.0-mRNA-1 0 9190096 1908M MD:Z:151C399A125G23T35C1170 NM:i:5
myseq3000.fa.r112 0.99 augustus_masked-166443000-processed-gene-0.0-mRNA-1 0 9246396 1908M MD:Z:1908 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-166434217-processed-gene-0.0-mRNA-1 16 7643336 321M MD:Z:16T33C38C3G124T31C39T30 NM:i:7
myseq3000.fa.r112 0.99 augustus_masked-166432650-processed-gene-0.0-mRNA-1 0 9217382 2556M MD:Z:158A14C32A98C111G9TG315G67A182T14A5A35T231A269G250C750 NM:i:16
myseq9000.fa.r112 0.99 augustus_masked-166421319-processed-gene-0.0-mRNA-1 16 9292106 540M MD:Z:79C444G15 NM:i:2
myseq9000.fa.r112 0.99 augustus_masked-166414248-processed-gene-0.0-mRNA-1 16 9290924 1032M MD:Z:412A25A11G136G18C25T28A101G95C37C123T10 NM:i:11
myseq9000.fa.r112 0.99 augustus_masked-166403392-processed-gene-0.0-mRNA-1 16 9299628 2547M MD:Z:33T185T56C182G104T8C258C209C109G416G76T177G73G106A158G12G141G227 NM:i:17
myseq9000.fa.r112 0.99 augustus_masked-166402395-processed-gene-0.0-mRNA-1 16 9270912 1962M MD:Z:218C195C341C152G479C14G13A543 NM:i:7
myseq3000.fa.r112 0.99 augustus_masked-166399036-processed-gene-0.0-mRNA-1 16 9241977 378M MD:Z:378 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-166397571-processed-gene-0.0-mRNA-1 0 7673440 942M MD:Z:443G498 NM:i:1
myseq0.fa.r112 0.99 augustus_masked-166396561-processed-gene-0.0-mRNA-1 16 7093972 396M MD:Z:247A79T68 NM:i:2
myseq3000.fa.r112 0.99 augustus_masked-166396019-processed-gene-0.0-mRNA-1 16 7463719 2200M MD:Z:113C1613T105T72G16T11C29C63AA36T13A3AA45G15A51 NM:i:15
myseq12000.fa.r112 0.99 augustus_masked-166393132-processed-gene-0.0-mRNA-1 0 7750382 1155M MD:Z:68A443A498CA142 NM:i:4
myseq0.fa.r112 0.99 augustus_masked-166386740-processed-gene-0.0-mRNA-1 16 7059008 1101M MD:Z:59T381G49A68A113A6C41T2C341A32 NM:i:9
myseq12000.fa.r112 0.99 augustus_masked-166363357-processed-gene-0.0-mRNA-1 0 7597254 714M MD:Z:8A5C125A326A23GA221 NM:i:6
myseq3000.fa.r112 0.99 augustus_masked-166359288-processed-gene-0.0-mRNA-1 0 9193469 2667M MD:Z:271T6C3G196C221T326T2C21A26C111T24C3G1A45A17G13A2G2GG195C216G300G86G71T14T58A294T6G9C99 NM:i:29
myseq3000.fa.r112 0.99 augustus_masked-166350556-processed-gene-0.0-mRNA-1 16 9296672 1491M MD:Z:321G139C63G76G295T31A1T558 NM:i:7
myseq12000.fa.r112 0.99 augustus_masked-166345751-processed-gene-0.0-mRNA-1 16 7624344 1572M MD:Z:642C29G92T141A126T30CA31C29A41G38T66T1C74C73C66A47A29 NM:i:17
myseq9000.fa.r112 0.99 augustus_masked-166336943-processed-gene-0.1-mRNA-1 0 9298211 1482M MD:Z:1482 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-166329013-processed-gene-0.0-mRNA-1 0 6713650 2487M MD:Z:593C73T238G159A1153G266 NM:i:5
myseq3000.fa.r112 0.99 augustus_masked-166326356-processed-gene-0.0-mRNA-1 0 9173621 501M MD:Z:95T90A158A58A6G89 NM:i:5
myseq6000.fa.r112 0.99 augustus_masked-166303890-processed-gene-0.0-mRNA-1 16 5278218 2484M MD:Z:168T2G476TT94A149C65A406C1116 NM:i:8
myseq6000.fa.r112 0.99 augustus_masked-166278787-processed-gene-0.0-mRNA-1 0 6750484 1299M MD:Z:87T85C9T172A662G251G5T21 NM:i:7
myseq12000.fa.r112 0.99 augustus_masked-166273236-processed-gene-0.0-mRNA-1 0 7593654 1158M MD:Z:4G406A15T33A20T44G67T10T451G82G16 NM:i:10
myseq12000.fa.r112 0.99 augustus_masked-166273037-processed-gene-0.0-mRNA-1 16 7665234 1529M MD:Z:10A54C59G186T208G46T242T35A34C67A59C179C13A197G19A106 NM:i:15
myseq12000.fa.r112 0.99 augustus_masked-166272012-processed-gene-0.0-mRNA-1 0 7717679 1235M MD:Z:15T7A10C170A27GC222T486G111A37T140 NM:i:10
myseq12000.fa.r112 0.99 augustus_masked-166228894-processed-gene-0.0-mRNA-1 16 7719151 912M MD:Z:243A472T195 NM:i:2
myseq6000.fa.r112 0.99 augustus_masked-166218451-processed-gene-0.0-mRNA-1 16 3732830 2670M MD:Z:255A107C143T1961A64C20C114 NM:i:6
myseq0.fa.r112 0.99 augustus_masked-166207517-processed-gene-0.0-mRNA-1 0 7165650 1956M MD:Z:131G488T104GT40T155G388A115C253A64T208 NM:i:10
myseq6000.fa.r112 0.99 augustus_masked-166206904-processed-gene-0.0-mRNA-1 0 777866 438M MD:Z:9A34T91T301 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-166200433-processed-gene-0.0-mRNA-1 0 9240341 1080M MD:Z:4C36G29G107T101A179C71T114T65G365 NM:i:9
myseq9000.fa.r112 0.99 augustus_masked-166196975-processed-gene-0.2-mRNA-1 16 9219186 1035M MD:Z:134C69T9C286C159G373 NM:i:5
myseq12000.fa.r112 0.99 augustus_masked-166196620-processed-gene-0.0-mRNA-1 16 2696427 1839M MD:Z:327A1511 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-166192049-processed-gene-0.0-mRNA-1 16 7675354 1746M MD:Z:357A512T176T698 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-166186252-processed-gene-0.0-mRNA-1 0 9297869 2679M MD:Z:289A36G90C850TG13A1061G230T69A32 NM:i:9
myseq3000.fa.r112 0.99 augustus_masked-166177354-processed-gene-0.0-mRNA-1 0 7689517 921M MD:Z:156G764 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-166127505-processed-gene-0.0-mRNA-1 16 7704417 303M MD:Z:29G273 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-166088674-processed-gene-0.0-mRNA-1 0 9230179 318M MD:Z:262G55 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-166088545-processed-gene-0.1-mRNA-1 0 7748961 456M MD:Z:456 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-166054021-processed-gene-0.1-mRNA-1 16 9139130 1122M MD:Z:54G181A3A755C5T119 NM:i:5
myseq9000.fa.r112 0.99 augustus_masked-166034448-processed-gene-0.1-mRNA-1 0 9300910 2634M MD:Z:19A30A104G53A214A235T804T234C300G504A127 NM:i:10
myseq3000.fa.r112 0.99 augustus_masked-166029284-processed-gene-0.0-mRNA-1 16 9183792 597M MD:Z:105A253C237 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-166018054-processed-gene-0.0-mRNA-1 16 7751806 603M MD:Z:131A471 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-165993627-processed-gene-0.0-mRNA-1 0 7717541 966M MD:Z:59T29G221C17C122G191C27G156G136 NM:i:8
myseq0.fa.r112 0.99 augustus_masked-165929190-processed-gene-0.1-mRNA-1 0 7026849 189M MD:Z:155A33 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-165928839-processed-gene-0.0-mRNA-1 0 7634827 1107M MD:Z:79C210G125G191G290A207 NM:i:5
myseq3000.fa.r112 0.99 augustus_masked-165860553-processed-gene-0.0-mRNA-1 0 9163779 1908M MD:Z:599A56T53A62T41T51C104G65A16T680C9T161 NM:i:11
myseq12000.fa.r112 0.99 augustus_masked-165849520-processed-gene-0.0-mRNA-1 16 7736009 441M MD:Z:441 NM:i:0
myseq3000.fa.r112 0.99 augustus_masked-165846052-processed-gene-0.0-mRNA-1 0 9276886 1266M MD:Z:84A23A13A15T12AT44T103A2A3A6A51C36C31A34T7T5G14T15A2T51T67A7G16C85A6T1G9T3C42T35T3C34A5T6A29T69CT25G1A11C61CA49T16A11T73A4 NM:i:47
myseq3000.fa.r112 0.99 augustus_masked-165842763-processed-gene-0.0-mRNA-1 16 9173335 1878M MD:Z:428C414G630G330A72 NM:i:4
