bin coverage transcript strand gene cigar MD NM introns_len introns_num
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168254100-processed-gene-0.2-mRNA-1 0 3261114 1299M91N117M MD:Z:76C99A795T84T298C59 NM:i:5 91 1
cdhit-output-4_11.iteration.2 0.99 augustus_masked-168252574-processed-gene-0.1-mRNA-1 0 3093113 175M2052N1205M MD:Z:761G563A54 NM:i:2 2052 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168251945-processed-gene-0.0-mRNA-1 0 3260804 259M74N215M552N159M MD:Z:633 NM:i:0 74,552 2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168251063-processed-gene-2.61-mRNA-1 16 3093578 677M375N121M237N92M864N121M292N206M2269N97M391N323M MD:Z:311G95C252A170G805 NM:i:4 375,237,864,292,2269,391 6
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168249961-processed-gene-0.5-mRNA-1 0 3215761 615M234N803M768N1278M MD:Z:244A65G25T14T33A35T121GT54A1038C253T803 NM:i:11 234,768 2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168249855-processed-gene-0.1-mRNA-1 16 3576108 762M219N171M695N2808M1066N143M682N143M MD:Z:1825A2201 NM:i:1 219,695,1066,682 4
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168249747-processed-gene-0.3-mRNA-1 0 3670307 327M160N477M MD:Z:99G309C394 NM:i:2 160 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168248346-processed-gene-0.6-mRNA-1 0 3288486 724M157N1001M MD:Z:1157G42G20G266G24G85T125 NM:i:6 157 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168247086-processed-gene-0.14-mRNA-1 0 3184512 186M96N1176M MD:Z:141A267A194C168C14C32A10G12C50T145A319 NM:i:10 96 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168245662-processed-gene-0.14-mRNA-1 0 3012287 161M317N81M254N482M MD:Z:724 NM:i:0 317,254 2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168245590-processed-gene-0.2-mRNA-1 16 3260247 520M778N1094M MD:Z:235C17T639A403T111A204 NM:i:5 778 1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168243975-processed-gene-0.1-mRNA-1 16 2983313 1214M88N178M MD:Z:273G35C437G291A352 NM:i:4 88 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168241580-processed-gene-0.11-mRNA-1 16 3092537 765M82N233M MD:Z:129A58G59G84G112A9C122A77T122T204A12 NM:i:10 82 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168239565-processed-gene-0.15-mRNA-1 16 3093546 320M1389N2734M MD:Z:306G209C160G261T283T1G25T2T61G187T184T71T35C135T1120 NM:i:14 1389 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168238784-processed-gene-0.4-mRNA-1 0 2895455 1714M71N4085M72N159M MD:Z:2116T487A842A2510 NM:i:3 71,72 2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168238487-processed-gene-0.12-mRNA-1 0 3364562 176M691N1749M76N40M MD:Z:536C1428 NM:i:1 691,76 2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168237254-processed-gene-0.10-mRNA-1 0 2915330 149M501N155M147N73M244N46M117N115M128N68M118N603M158N105M199N841M MD:Z:556G847A26A3C248A68A75G168T106A49 NM:i:9 501,147,244,117,128,118,158,199 8
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168235312-processed-gene-0.12-mRNA-1 0 3183795 343M20N215M MD:Z:34A279G208G34 NM:i:3 20 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168234872-processed-gene-0.25-mRNA-1 0 3011969 114M437N1236M373N54M MD:Z:185G1016G201 NM:i:2 437,373 2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168234184-processed-gene-0.3-mRNA-1 16 3576142 800M108N147M149N198M2522N123M213N1045M MD:Z:301A253T313A384G242T53G223C25G385A125 NM:i:9 108,149,2522,213 4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168233795-processed-gene-0.6-mRNA-1 16 3315909 906M182N933M382N192M MD:Z:657A270G805T296 NM:i:3 182,382 2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168230655-processed-gene-0.14-mRNA-1 16 2914831 184M189N182M229N2793M MD:Z:2217A941 NM:i:1 189,229 2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168230028-processed-gene-0.3-mRNA-1 0 2915521 810M298N1359M MD:Z:149T1172A319A19A88A8G56C1G216T132 NM:i:9 298 1
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168219591-processed-gene-0.8-mRNA-1 16 4560344 968M342N2233M MD:Z:186C92C286C156G22T53C71C69A176T38G110G403G58G68T203C133T1G82G19T100C30A59C62A148A3T548 NM:i:25 342 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168218890-processed-gene-0.5-mRNA-1 0 3260786 2330M185N195M58N232M MD:Z:84C171G145T7T92A161C26A68G708A126C306T262A354A234 NM:i:13 185,58 2
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168218303-processed-gene-0.18-mRNA-1 0 2941396 854M211N248M245N220M251N1594M MD:Z:2916 NM:i:0 211,245,251 3
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168210523-processed-gene-0.14-mRNA-1 16 3011741 57M86N3143M1165N151M MD:Z:1866A1037G446 NM:i:2 86,1165 2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168209475-processed-gene-0.1-mRNA-1 16 3052498 1440M336N879M MD:Z:68T108C211A174C9C16A271T46A221A94G369G130G394T195 NM:i:13 336 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168208928-processed-gene-0.15-mRNA-1 0 3213327 105M456N611M MD:Z:577G138 NM:i:1 456 1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168207527-processed-gene-0.11-mRNA-1 0 3051681 3107M111N56M86N137M MD:Z:1323A87G431G343A931A180 NM:i:5 111,86 2
cdhit-output-4_10.iteration.5 0.99 augustus_masked-168207067-processed-gene-0.9-mRNA-1 0 2731223 80M78N137M225N371M114N348M MD:Z:151C19A66A48T7T42A92A72G85C115A22A21T36A6T30A96A12 NM:i:16 78,225,114 3
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168206662-processed-gene-0.10-mRNA-1 16 2989211 270M511N237M203N111M90N96M MD:Z:16C62G369G21C38A203 NM:i:5 511,203,90 3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168201741-processed-gene-0.4-mRNA-1 16 3260962 1843M323N130M97N151M268N728M MD:Z:61C2267A91C375C54 NM:i:4 323,97,268 3
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168201360-processed-gene-0.2-mRNA-1 16 3011711 203M90N2419M MD:Z:942A110G522A226G785A32 NM:i:5 90 1
cdhit-output-4_15.iteration.5 0.99 augustus_masked-168194504-processed-gene-0.12-mRNA-1 0 1502857 254M211N223M MD:Z:151A163T161 NM:i:2 211 1
cdhit-output-4_14.iteration.4 0.99 augustus_masked-168193385-processed-gene-0.0-mRNA-1 0 5312993 288M277N750M MD:Z:268A2A8G716A2C37 NM:i:5 277 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168191806-processed-gene-0.0-mRNA-1 0 3012185 513M491N1224M MD:Z:320A299C105C1C150A194C590C71 NM:i:7 491 1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168191531-processed-gene-0.4-mRNA-1 0 3011478 760M90N114M90N624M MD:Z:153G418T403A295T225 NM:i:4 90,90 2
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168190680-processed-gene-0.27-mRNA-1 0 3751093 1677M100N518M MD:Z:927T677A589 NM:i:2 100 1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168189867-processed-gene-0.9-mRNA-1 16 3575799 152M373N218M58N95M144N120M MD:Z:433T151 NM:i:1 373,58,144 3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168189867-processed-gene-0.8-mRNA-1 0 2915595 39M73N990M MD:Z:157A39G104C42A518T164 NM:i:5 73 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168189649-processed-gene-0.4-mRNA-1 0 2915671 400M3662N197M87N221M MD:Z:52G765 NM:i:1 3662,87 2
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168189440-processed-gene-0.3-mRNA-1 0 3663351 100M252N219M60N404M114N145M132N860M MD:Z:65T204A340C103A208G74T307G420 NM:i:7 252,60,114,132 4
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168189008-processed-gene-0.8-mRNA-1 0 3751770 894M381N612M MD:Z:561T44C80G217C600 NM:i:4 381 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168188904-processed-gene-0.0-mRNA-1 16 3287691 40M76N167M336N56M91N148M241N38M231N57M249N1720M MD:Z:466A829G649C6C102G141G27 NM:i:6 76,336,91,241,231,249 6
cdhit-output-4_18.iteration.3 0.99 augustus_masked-168188747-processed-gene-0.8-mRNA-1 16 4738308 45M89N153M712N54M MD:Z:51G171G28 NM:i:2 89,712 2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168188139-processed-gene-0.26-mRNA-1 16 3957425 337M86N140M MD:Z:477 NM:i:0 86 1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168187461-processed-gene-0.4-mRNA-1 16 3052636 646M295N701M MD:Z:243C59G289A15T47G536T152 NM:i:6 295 1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168186518-processed-gene-0.2-mRNA-1 0 3364905 25M87N264M238N37M964N382M MD:Z:379G31T16T65T213 NM:i:4 87,238,964 3
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168185855-processed-gene-0.2-mRNA-1 16 3958073 597M214N90M82N88M103N92M87N293M110N229M102N222M380N240M270N90M989N500M117N51M246N289M MD:Z:366A2228G185 NM:i:2 214,82,103,87,110,102,380,270,989,117,246 11
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168185806-processed-gene-0.24-mRNA-1 0 2915478 354M253N2001M MD:Z:407C1947 NM:i:1 253 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168184985-processed-gene-0.1-mRNA-1 16 3092774 96M401N1101M169N468M604N1098M MD:Z:571A73T300G1816 NM:i:3 401,169,604 3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168184937-processed-gene-0.1-mRNA-1 16 3260269 343M161N174M537N58M66N97M MD:Z:672 NM:i:0 161,537,66 3
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168184695-processed-gene-0.18-mRNA-1 16 3957314 243M600N152M487N136M223N174M246N132M131N103M MD:Z:940 NM:i:0 600,487,223,246,131 5
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168184607-processed-gene-0.2-mRNA-1 16 3575884 650M109N261M239N179M200N671M91N166M210N69M105N42M MD:Z:90C172G289C50A379A312C429C310 NM:i:7 109,239,200,91,210,105 6
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168183871-processed-gene-0.4-mRNA-1 16 3052423 76M329N362M84N102M MD:Z:540 NM:i:0 329,84 2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168183601-processed-gene-0.2-mRNA-1 0 3260954 763M232N746M MD:Z:82G430C31G125G50G188C97G211T30G34G124T96 NM:i:11 232 1
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168183519-processed-gene-0.0-mRNA-1 0 4560355 342M72N850M445N35M MD:Z:670T188G155A211 NM:i:3 72,445 2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168182767-processed-gene-0.1-mRNA-1 0 3052725 201M87N187M2635N757M120N119M3065N750M MD:Z:754G1028T230 NM:i:2 87,2635,120,3065 4
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168174988-processed-gene-0.0-mRNA-1 16 3092470 366M85N165M243N1074M69N137M80N136M MD:Z:323C605A13T212C721 NM:i:4 85,243,69,80 4
cdhit-output-4_9.iteration.5 0.99 augustus_masked-168164349-processed-gene-0.2-mRNA-1 16 3179911 185M159N34M MD:Z:219 NM:i:0 159 1
cdhit-output-4_19.iteration.3 0.99 augustus_masked-168154753-processed-gene-0.7-mRNA-1 16 1976571 2423M469N70M MD:Z:45A63G51G35A38C408C419A373T100A81C11G52G79C38A58TT444A173G7 NM:i:18 469 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168154322-processed-gene-0.1-mRNA-1 0 3260943 1249M232N236M MD:Z:279A254A271C75G62G280C258 NM:i:6 232 1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168139664-processed-gene-0.4-mRNA-1 16 3364665 491M99N2511M408N79M MD:Z:106T187T639C171G42C636T44A29T835A14A368 NM:i:10 99,408 2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168138750-processed-gene-0.0-mRNA-1 16 3052535 675M107N936M MD:Z:42A743A44T182A596 NM:i:4 107 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168122112-processed-gene-0.2-mRNA-1 0 3024396 67M147N261M86N242M MD:Z:43C319A206 NM:i:2 147,86 2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168110913-processed-gene-0.7-mRNA-1 16 3288547 20M104N550M126N60M87N64M141N228M1894N28M456N326M MD:Z:22G170A1C44G154A712G167 NM:i:6 104,126,87,141,1894,456 6
cdhit-output-4_11.iteration.2 0.99 augustus_masked-168107587-processed-gene-0.0-mRNA-1 0 3092978 285M103N321M MD:Z:173A14C29G27C28T330 NM:i:5 103 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168065329-processed-gene-0.1-mRNA-1 0 3287605 320M245N228M140N81M130N2427M MD:Z:472G266A78A17G30G70A151G92A73A64A28G91C83C24A11C39C60C126C70G10T286A181CA45G66T41G49A101G80G67C255 NM:i:30 245,140,130 3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168019117-processed-gene-0.2-mRNA-1 0 3260090 298M96N356M MD:Z:283C1G14A37T159C82A21A26G23 NM:i:8 96 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168014894-processed-gene-0.0-mRNA-1 16 3092562 755M490N508M238N233M195N258M MD:Z:6T193A45T109C272A722T149G194T56 NM:i:8 490,238,195 3
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168007150-processed-gene-0.0-mRNA-1 16 3233035 965M198N601M MD:Z:127T27C326C690A144G247 NM:i:5 198 1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168002091-processed-gene-0.1-mRNA-1 0 3575709 635M129N49M388N67M69N309M94N113M77N96M590N360M MD:Z:66A106A696T335A336A28A56 NM:i:6 129,388,69,94,77,590 6
cdhit-output-4_9.iteration.1 0.99 augustus_masked-167995031-processed-gene-0.10-mRNA-1 0 3260433 1014M1003N36M MD:Z:965A84 NM:i:1 1003 1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-167987704-processed-gene-0.7-mRNA-1 16 3958182 366M250N801M MD:Z:395T18A752 NM:i:2 250 1
cdhit-output-4_15.iteration.2 0.99 augustus_masked-167963717-processed-gene-0.3-mRNA-1 16 3663897 281M220N2664M243N190M MD:Z:132A717C943T233C125C80T213G67A131A122A183A10C167 NM:i:12 220,243 2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-167957229-processed-gene-0.2-mRNA-1 0 3957413 287M1482N485M126N447M203N62M237N84M157N103M415N111M169N1747M MD:Z:728C638C410C36T86T106A10G973A331 NM:i:8 1482,126,203,237,157,415,169 7
cdhit-output-4_14.iteration.1 0.99 augustus_masked-167953955-processed-gene-0.9-mRNA-1 0 3012370 388M498N403M MD:Z:253T537 NM:i:1 498 1
cdhit-output-4_12.iteration.4 0.99 augustus_masked-167941534-processed-gene-0.2-mRNA-1 0 2759280 587M281N592M MD:Z:199G4T130A35C221C155T39G389 NM:i:7 281 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-167935439-processed-gene-0.6-mRNA-1 0 3026912 640M255N231M71N26M MD:Z:100T101C86A104G48A308T144 NM:i:6 255,71 2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-167929491-processed-gene-0.0-mRNA-1 0 3364467 174M150N64M125N129M180N59M269N75M909N1264M252N83M107N1803M440N1088M MD:Z:433A753C3551 NM:i:2 150,125,180,269,909,252,107,440 8
cdhit-output-4_9.iteration.1 0.99 augustus_masked-167929112-processed-gene-0.0-mRNA-1 0 3261028 846M414N1365M MD:Z:588T181T508G402G528 NM:i:4 414 1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-167927206-processed-gene-0.5-mRNA-1 0 3261092 512M232N1241M232N164M MD:Z:24T89C30G39C43C210C63C91G133A97T64C44G23G223A372G119G72C164 NM:i:17 232,232 2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-167915881-processed-gene-0.1-mRNA-1 16 3575641 2043M118N58M270N93M131N209M MD:Z:637TC516G352G879T14 NM:i:5 118,270,131 3
cdhit-output-4_17.iteration.1 0.99 augustus_masked-167889027-processed-gene-0.0-mRNA-1 16 3052068 45M56N582M MD:Z:627 NM:i:0 56 1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-167873313-processed-gene-0.8-mRNA-1 0 3364376 369M381N34M87N101M850N124M68N233M261N266M80N1312M130N80M256N266M437N341M MD:Z:463A1110T1342G57G150 NM:i:4 381,87,850,68,261,80,130,256,437 9
cdhit-output-4_8.iteration.1 0.99 augustus_masked-167865352-processed-gene-0.8-mRNA-1 16 4466157 76M247N1556M MD:Z:234G179A480T736 NM:i:3 247 1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-167864363-processed-gene-0.2-mRNA-1 16 3958346 1116M164N615M MD:Z:66G228T105T191T192G154T108T32A11G35A71T527 NM:i:11 164 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-167850591-processed-gene-0.0-mRNA-1 16 3288453 934M232N1124M MD:Z:423C134A95T121G208G423T152G118G194C152T28 NM:i:10 232 1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-167840748-processed-gene-0.0-mRNA-1 16 3052591 1705M225N785M MD:Z:1755A269C464 NM:i:2 225 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-167840003-processed-gene-0.1-mRNA-1 16 3288540 684M100N85M96N61M102N35M151N123M409N61M149N69M225N96M82N109M153N67M571N53M124N103M144N139M850N90M134N69M1611N79M109N418M2636N335M MD:Z:2676 NM:i:0 100,96,102,151,409,149,225,82,153,571,124,144,850,134,1611,109,2636 17
cdhit-output-4_12.iteration.1 0.99 augustus_masked-167836384-processed-gene-0.6-mRNA-1 0 3365251 1258M821N1238M MD:Z:10C164C267A28G28A112G1G38A51C29G2G35C95T145G43G10G17A24G2C3G9G10G86A614A87T13T12G56T57T10C35C20C351 NM:i:32 821 1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-167834480-processed-gene-0.0-mRNA-1 16 3957751 983M120N240M143N64M150N306M94N215M118N295M327N165M91N711M117N87M121N2704M341N87M MD:Z:741C72G5042 NM:i:2 120,143,150,94,118,327,91,117,121,341 10
cdhit-output-4_16.iteration.1 0.99 augustus_masked-167830659-processed-gene-0.0-mRNA-1 0 3093468 273M132N57M907N234M189N138M118N163M115N236M151N129M MD:Z:753G476 NM:i:1 132,907,189,118,115,151 6
cdhit-output-4_16.iteration.1 0.99 augustus_masked-167820150-processed-gene-0.0-mRNA-1 0 3093405 454M494N528M MD:Z:27C19T423A68T53T387 NM:i:5 494 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-167819248-processed-gene-0.0-mRNA-1 0 2915535 748M55N3373M MD:Z:451T21C108G13G105A4T29A98A60A88C73A226C96A102T22G1T574A652G17A28A7A75G708AT46G205C20C103C161 NM:i:28 55 1
cdhit-output-4_14.iteration.2 0.99 augustus_masked-167813405-processed-gene-0.2-mRNA-1 16 5291162 635M141N358M1291N453M MD:Z:24C22A108T30T4G140T53T149A57C7C177T25T72T35G5T9C513 NM:i:16 141,1291 2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-167805618-processed-gene-0.10-mRNA-1 16 3225351 383M51N556M MD:Z:183A50A35G545A122 NM:i:4 51 1
cdhit-output-4_8.iteration.1 0.99 augustus_masked-167798770-processed-gene-0.0-mRNA-1 0 4560310 435M95N1557M MD:Z:510A1481 NM:i:1 95 1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-167228950-processed-gene-0.1-mRNA-1 16 3288291 510M123N96M394N60M99N45M170N115M347N49M MD:Z:674C200 NM:i:1 123,394,99,170,347 5
cdhit-output-4_12.iteration.1 0.99 augustus_masked-167198735-processed-gene-0.3-mRNA-1 0 3364350 204M673N110M438N109M122N79M162N117M787N415M MD:Z:927G106 NM:i:1 673,438,122,162,787 5
cdhit-output-4_8.iteration.2 0.99 augustus_masked-167063863-processed-gene-0.0-mRNA-1 0 4031641 342M150N58M118N76M78N103M MD:Z:429T149 NM:i:1 150,118,78 3
cdhit-output-4_11.iteration.1 0.99 augustus_masked-167041847-processed-gene-0.0-mRNA-1 16 3288470 403M99N97M164N139M80N251M817N560M232N726M MD:Z:127C8A23C23A57G12T60A55A141T53A200A643C84T51G2C27C186C57C13C90T65T156T21 NM:i:22 99,164,80,817,232 5
cdhit-output-4_9.iteration.3 0.99 augustus_masked-166889645-processed-gene-0.0-mRNA-1 0 3588051 154M96N904M72N278M114N28M354N68M89N167M MD:Z:26G314T71A158C65A347T297T44G260G8 NM:i:9 96,72,114,354,89 5
cdhit-output-4_9.iteration.1 0.99 augustus_masked-166849731-processed-gene-0.0-mRNA-1 0 3260974 955M224N1256M MD:Z:473C85G87C44T425G37A303C710G39 NM:i:8 224 1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-166822161-processed-gene-0.0-mRNA-1 16 3286683 617M148N795M609N119M261N220M241N141M MD:Z:39T331C3G168A145C97C99G121T14C485G380 NM:i:10 148,609,261,241 4
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166735925-processed-gene-0.2-mRNA-1 16 2915419 570M102N117M MD:Z:160A14T68C442 NM:i:3 102 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166693748-processed-gene-0.0-mRNA-1 16 2914948 183M96N295M565N248M MD:Z:159C285A280 NM:i:2 96,565 2
cdhit-output-4_11.iteration.2 0.99 augustus_masked-166590198-processed-gene-0.0-mRNA-1 0 3093149 161M89N364M104N666M MD:Z:3G159C23A6G6A69A11A8T93TG112G58T157T1G255A93C17T103 NM:i:17 89,104 2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-166582663-processed-gene-0.0-mRNA-1 0 3093375 733M243N454M60N1651M MD:Z:43C60A32A112A42G8G94G34A6C535G28C2C37C37C33G14T33G34A14T1C17A12T16C31T491A219A78G69C25G443C30A177 NM:i:31 243,60 2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-166569783-processed-gene-0.1-mRNA-1 16 3303509 690M435N67M87N101M MD:Z:641A216 NM:i:1 435,87 2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-166527179-processed-gene-0.0-mRNA-1 16 3957750 237M266N210M MD:Z:443T3 NM:i:1 266 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166449174-processed-gene-0.0-mRNA-1 0 2915545 771M232N1137M MD:Z:151C399A125G23T1206 NM:i:4 232 1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-166398954-processed-gene-0.1-mRNA-1 16 3575110 391M104N119M110N366M MD:Z:41A33G83C3T11A70CC23G55G35A147A66C204C55A36 NM:i:14 104,110 2
cdhit-output-4_16.iteration.3 0.99 augustus_masked-166352044-processed-gene-0.0-mRNA-1 16 4300156 1584M263N174M MD:Z:144C161G53G592C1C31T11G4A17A255C236T50A29TT7C121C30 NM:i:16 263 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-166336943-processed-gene-0.1-mRNA-1 0 3092920 669M58N813M MD:Z:1482 NM:i:0 58 1
cdhit-output-4_19.iteration.1 0.99 augustus_masked-166253586-processed-gene-0.2-mRNA-1 16 816309 116M84N125M696N155M103N138M105N219M89N89M1764N759M3456N441M MD:Z:16T32C30C33C100TT826A186A698T112 NM:i:9 84,696,103,105,89,1764,3456 7
cdhit-output-4_9.iteration.1 0.99 augustus_masked-166226383-processed-gene-0.1-mRNA-1 16 3260300 63M116N1770M153N324M238N180M MD:Z:225G459C205G50A104A191A392T86T485T131 NM:i:9 116,153,238 3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-166207517-processed-gene-0.0-mRNA-1 16 3260940 815M255N1141M MD:Z:208A64T253G115T205A22C159C44A128A22AC104A566T53 NM:i:13 255 1
cdhit-output-4_18.iteration.1 0.99 augustus_masked-166192049-processed-gene-0.0-mRNA-1 0 3751802 952M232N794M MD:Z:698A176A512T357 NM:i:3 232 1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-166186252-processed-gene-0.0-mRNA-1 16 3365064 1137M217N1542M MD:Z:32T69A230C1061T13CA850G90C326 NM:i:8 217 1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166177354-processed-gene-0.0-mRNA-1 0 2915559 125M168N796M MD:Z:156G764 NM:i:1 168 1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-166154275-processed-gene-0.0-mRNA-1 16 3092779 561M819N79M98N71M150N46M95N56M111N123M540N115M132N833M84N212M138N54M MD:Z:81G185C625A251G286T2G1C147A207T8G38AG56G89G134G25 NM:i:15 819,98,150,95,111,540,132,84,138 9
cdhit-output-4_12.iteration.1 0.99 augustus_masked-166133206-processed-gene-0.0-mRNA-1 16 3365159 1514M281N1315M MD:Z:302C66A39G64A1CA609G147T249C75C26A133C23T138T36T1C10C49T10G98T73T128C46A132C7T168C173 NM:i:26 281 1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-166125841-processed-gene-0.0-mRNA-1 16 3958336 633M991N293M132N160M MD:Z:93C262A99T110G74A374A68 NM:i:6 991,132 2
cdhit-output-4_14.iteration.1 0.99 augustus_masked-165618298-processed-gene-0.0-mRNA-1 0 3012109 794M220N355M MD:Z:162A31G518G206C50T101G75 NM:i:6 220 1
