bin coverage transcript strand gene cigar MD NM
cdhit-output-4_16.iteration.1 0.99 augustus_masked-166054021-processed-gene-0.1-mRNA-1 16 3092632 1122M MD:Z:54G181A3A755C5T119 NM:i:5
cdhit-output-4_10.iteration.1 0.99 augustus_masked-166034448-processed-gene-0.1-mRNA-1 0 2915038 2634M MD:Z:155G53A214A72C47G9A104T804T234C300G504A127 NM:i:11
cdhit-output-4_9.iteration.1 0.99 augustus_masked-166029284-processed-gene-0.0-mRNA-1 0 3260483 597M MD:Z:41G195G253T105 NM:i:3
cdhit-output-4_17.iteration.1 0.99 augustus_masked-166018054-processed-gene-0.0-mRNA-1 0 3051962 603M MD:Z:603 NM:i:0
cdhit-output-4_8.iteration.1 0.99 augustus_masked-165929190-processed-gene-0.1-mRNA-1 16 4560070 189M MD:Z:189 NM:i:0
cdhit-output-4_16.iteration.1 0.99 augustus_masked-165928839-processed-gene-0.0-mRNA-1 0 3093070 1107M MD:Z:79CC209G125G63A127G498 NM:i:6
cdhit-output-4_10.iteration.1 0.99 augustus_masked-165860553-processed-gene-0.0-mRNA-1 0 2888604 1908M MD:Z:599A56T53A62T41T51C104G65A16T680C9T161 NM:i:11
cdhit-output-4_17.iteration.1 0.99 augustus_masked-165849520-processed-gene-0.0-mRNA-1 0 3051707 441M MD:Z:441 NM:i:0
cdhit-output-4_12.iteration.1 0.99 augustus_masked-165842763-processed-gene-0.0-mRNA-1 16 3364413 1878M MD:Z:428C414G630G403 NM:i:3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-165834799-processed-gene-0.0-mRNA-1 0 2915276 1533M MD:Z:33T200G119G28G251G165T92G1T123C7C68A435 NM:i:11
cdhit-output-4_16.iteration.1 0.99 augustus_masked-165799766-processed-gene-0.0-mRNA-1 0 3092766 636M MD:Z:50T28A26G217T30C124T155 NM:i:6
cdhit-output-4_8.iteration.1 0.99 augustus_masked-165671819-processed-gene-0.0-mRNA-1 16 4560159 675M MD:Z:517T43T113 NM:i:2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-165643292-processed-gene-0.1-mRNA-1 16 3300023 472M MD:Z:90C21A154T204 NM:i:3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-165638823-processed-gene-0.0-mRNA-1 16 3182854 2559M MD:Z:228T814T78A188C144C193A206C21A1A19A200C277T178 NM:i:12
cdhit-output-4_17.iteration.1 0.99 augustus_masked-165513700-processed-gene-0.1-mRNA-1 16 3007042 372M MD:Z:46T244T80 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-165511409-processed-gene-0.0-mRNA-1 0 3035214 660M MD:Z:376A141T141 NM:i:2
cdhit-output-4_18.iteration.1 0.99 augustus_masked-165482434-processed-gene-0.0-mRNA-1 16 3751304 333M MD:Z:333 NM:i:0
cdhit-output-4_12.iteration.1 0.99 augustus_masked-165479598-processed-gene-0.0-mRNA-1 16 3364363 660M MD:Z:50GC608 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-165290087-processed-gene-0.0-mRNA-1 16 3250158 824M MD:Z:56T305T151T90C113G6T92A4 NM:i:7
cdhit-output-4_15.iteration.1 0.99 augustus_masked-165164311-processed-gene-0.0-mRNA-1 16 3575608 845M MD:Z:84C245T73A224C215 NM:i:4
cdhit-output-4_9.iteration.1 0.99 augustus_masked-165157537-processed-gene-0.1-mRNA-1 16 3260318 1569M MD:Z:69C14A30GC231G149T68G368T6A37A347A182C56 NM:i:12
cdhit-output-4_10.iteration.1 0.99 augustus_masked-165132234-processed-gene-0.0-mRNA-1 16 2915269 276M MD:Z:195T80 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-165120295-processed-gene-0.0-mRNA-1 0 3093485 1896M MD:Z:20A175T51A65A170C46T64A40A5G66A46C285A494A289T30T30A4 NM:i:16
cdhit-output-4_13.iteration.1 0.99 augustus_masked-165076663-processed-gene-0.0-mRNA-1 16 3870731 399M MD:Z:194C56A147 NM:i:2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-165070137-processed-gene-0.2-mRNA-1 0 3365000 765M MD:Z:145A12T168T437 NM:i:3
cdhit-output-4_13.iteration.1 0.99 augustus_masked-164890525-processed-gene-0.0-mRNA-1 16 3957976 1227M MD:Z:260C210T95A4C72G32C8C2A71T76T3A383 NM:i:11
cdhit-output-4_10.iteration.1 0.99 augustus_masked-164882258-processed-gene-0.0-mRNA-1 0 2846372 2232M MD:Z:115G307A243A10C205A137A233T45A542T190G77C117 NM:i:11
cdhit-output-4_17.iteration.1 0.99 augustus_masked-164842537-processed-gene-0.0-mRNA-1 16 3052570 1962M MD:Z:379C315A366G568T330 NM:i:4
cdhit-output-4_8.iteration.2 0.99 augustus_masked-164765120-processed-gene-0.0-mRNA-1 16 4124715 1068M MD:Z:97A1T13A77A39T18C55G12G9T3G358T2C6G275T36G52 NM:i:15
cdhit-output-4_11.iteration.1 0.99 augustus_masked-164670580-processed-gene-0.0-mRNA-1 0 3288152 768M MD:Z:291G476 NM:i:1
cdhit-output-4_16.iteration.2 0.99 augustus_masked-164586232-processed-gene-0.2-mRNA-1 16 3953366 707M MD:Z:14A91G17C28T33G97T15TGA18A317T20T1G19G8T14 NM:i:15
cdhit-output-4_8.iteration.1 0.99 augustus_masked-164532107-processed-gene-0.0-mRNA-1 16 4559543 1281M MD:Z:246T742C80C177G18T13 NM:i:5
cdhit-output-4_18.iteration.1 0.99 augustus_masked-164497338-processed-gene-0.0-mRNA-1 16 3750942 471M MD:Z:359T19T77G13 NM:i:3
cdhit-output-4_16.iteration.2 0.99 augustus_masked-164484758-processed-gene-0.0-mRNA-1 0 424917 303M MD:Z:21C91A42C37G33G2T3CT22C13G2G26 NM:i:11
cdhit-output-4_14.iteration.1 0.99 augustus_masked-164436347-processed-gene-0.0-mRNA-1 16 2950387 470M MD:Z:381C88 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-164361246-processed-gene-0.0-mRNA-1 16 2847388 588M MD:Z:97A33T346AC16T57C16A5C10 NM:i:8
cdhit-output-4_10.iteration.1 0.99 augustus_masked-164312928-processed-gene-0.0-mRNA-1 0 2914677 1560M MD:Z:94G447A32T84G157C74T193G141G161A168 NM:i:9
cdhit-output-4_12.iteration.1 0.99 augustus_masked-164304488-processed-gene-0.0-mRNA-1 0 847172 216M MD:Z:216 NM:i:0
cdhit-output-4_13.iteration.1 0.99 augustus_masked-164286919-processed-gene-0.0-mRNA-1 16 3876645 330M MD:Z:129A8G13G177 NM:i:3
cdhit-output-4_12.iteration.4 0.99 augustus_masked-164236887-processed-gene-0.0-mRNA-1 0 2687558 1218M MD:Z:107T98C19C379A6A63G540 NM:i:6
cdhit-output-4_10.iteration.1 0.99 augustus_masked-164230156-processed-gene-0.1-mRNA-1 16 2914987 3510M MD:Z:103A559G54G106C20T86G80G30G61A158C134G172C6G285G205A159G27T69C435A139G121A12C32T11T226T188C6 NM:i:26
cdhit-output-4_18.iteration.1 0.99 augustus_masked-164219219-processed-gene-0.0-mRNA-1 0 3751623 497M MD:Z:380G116 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-164203004-processed-gene-0.0-mRNA-1 16 135093 492M MD:Z:492 NM:i:0
cdhit-output-4_9.iteration.1 0.99 augustus_masked-164182358-processed-gene-0.0-mRNA-1 0 3187314 1404M MD:Z:272A1131 NM:i:1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-164176512-processed-gene-0.0-mRNA-1 0 3919893 483M MD:Z:483 NM:i:0
cdhit-output-4_10.iteration.1 0.99 augustus_masked-164156711-processed-gene-0.0-mRNA-1 0 2915507 1281M MD:Z:61G926G174A76G40 NM:i:4
cdhit-output-4_10.iteration.1 0.99 augustus_masked-164138161-processed-gene-0.0-mRNA-1 0 2915217 960M MD:Z:24G11C58T149G344T170G198 NM:i:6
cdhit-output-4_16.iteration.1 0.99 augustus_masked-164135065-processed-gene-0.1-mRNA-1 16 3049956 1740M MD:Z:378C131C93C41C4T29C223T78T89T2A281C78T9T23A53C96T68T47 NM:i:17
cdhit-output-4_11.iteration.1 0.99 augustus_masked-164124093-processed-gene-0.1-mRNA-1 0 3288294 318M MD:Z:318 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-164044203-processed-gene-0.0-mRNA-1 0 2950580 3162M MD:Z:7T489A308C89G496G405A251G112G511C13G71T137G261 NM:i:12
cdhit-output-4_11.iteration.1 0.99 augustus_masked-164016228-processed-gene-0.0-mRNA-1 0 3287942 2235M MD:Z:2235 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-164006246-processed-gene-0.0-mRNA-1 16 3575775 492M MD:Z:214G7T102T27A43C1C92 NM:i:6
cdhit-output-4_17.iteration.1 0.99 augustus_masked-163994809-processed-gene-0.0-mRNA-1 0 3032267 804M MD:Z:361AG74G366 NM:i:3
cdhit-output-4_19.iteration.1 0.99 augustus_masked-163984269-processed-gene-0.0-mRNA-1 0 815011 420M MD:Z:333G25G60 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-163949268-processed-gene-0.0-mRNA-1 16 3021724 1440M MD:Z:114A5G603T174G162G166G36A2C138G11GT18 NM:i:11
cdhit-output-4_9.iteration.2 0.99 augustus_masked-163901590-processed-gene-0.0-mRNA-1 16 3334209 729M MD:Z:223G17A103G28T39G77T103T132 NM:i:7
cdhit-output-4_11.iteration.1 0.99 augustus_masked-163897976-processed-gene-0.0-mRNA-1 0 3250343 354M MD:Z:223G12C29C32C54 NM:i:4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-163880074-processed-gene-0.0-mRNA-1 16 3364151 900M MD:Z:48G58T51A42T365C46A8T78T29C35C11C5T112 NM:i:12
cdhit-output-4_12.iteration.2 0.99 augustus_masked-163822686-processed-gene-0.2-mRNA-1 16 2804278 603M MD:Z:11C41T258C290 NM:i:3
cdhit-output-4_18.iteration.3 0.99 augustus_masked-163767771-processed-gene-0.1-mRNA-1 16 1758613 462M MD:Z:18C90G120A28T54T73T51C16A4 NM:i:8
cdhit-output-4_8.iteration.1 0.99 augustus_masked-163766643-processed-gene-0.1-mRNA-1 0 4560212 2184M MD:Z:7G3C23C85A36T412T17A11T34A41G79A32G41C6A27C78T25T17G26T438G5A194A377C147 NM:i:23
cdhit-output-4_12.iteration.1 0.99 augustus_masked-163689328-processed-gene-0.0-mRNA-1 0 3364983 1173M MD:Z:168G109C443G252T197 NM:i:4
cdhit-output-4_17.iteration.1 0.99 augustus_masked-163643823-processed-gene-0.0-mRNA-1 0 3051953 1083M MD:Z:1083 NM:i:0
cdhit-output-4_16.iteration.1 0.99 augustus_masked-163572805-processed-gene-0.1-mRNA-1 16 3019786 417M MD:Z:187T229 NM:i:1
cdhit-output-4_8.iteration.1 0.99 augustus_masked-163503528-processed-gene-0.0-mRNA-1 0 4559943 2109M MD:Z:104A1026A318G658 NM:i:3
cdhit-output-4_13.iteration.1 0.99 augustus_masked-163473861-processed-gene-0.0-mRNA-1 0 3870379 258M MD:Z:258 NM:i:0
cdhit-output-4_12.iteration.1 0.99 augustus_masked-163450215-processed-gene-0.0-mRNA-1 16 3364319 1173M MD:Z:38T6A53A808C18G245 NM:i:5
cdhit-output-4_9.iteration.1 0.99 augustus_masked-163436855-processed-gene-0.1-mRNA-1 16 3183983 465M MD:Z:391G4G64C3 NM:i:3
cdhit-output-4_8.iteration.1 0.99 augustus_masked-163410974-processed-gene-0.0-mRNA-1 16 4560253 2046M MD:Z:8C1169T586C111T150G17 NM:i:5
cdhit-output-4_13.iteration.1 0.99 augustus_masked-163404630-processed-gene-0.1-mRNA-1 0 3957761 774M MD:Z:533G8G231 NM:i:2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-163404341-processed-gene-0.0-mRNA-1 16 3260698 3690M MD:Z:1194C128C209G2097C58 NM:i:4
cdhit-output-4_15.iteration.1 0.99 augustus_masked-163331802-processed-gene-0.0-mRNA-1 0 3575188 969M MD:Z:380T143T353G90 NM:i:3
cdhit-output-4_19.iteration.1 0.99 augustus_masked-163245988-processed-gene-0.2-mRNA-1 16 831848 489M MD:Z:52A436 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-163182345-processed-gene-0.0-mRNA-1 0 3052028 1509M MD:Z:736C772 NM:i:1
cdhit-output-4_10.iteration.2 0.99 augustus_masked-163142492-processed-gene-0.0-mRNA-1 16 3112605 888M MD:Z:91G83G221G310T70T51T56 NM:i:6
cdhit-output-4_14.iteration.2 0.99 augustus_masked-163127727-processed-gene-0.0-mRNA-1 16 5290802 460M MD:Z:109A56T57G29T23A153C27 NM:i:6
cdhit-output-4_19.iteration.1 0.99 augustus_masked-163111636-processed-gene-0.0-mRNA-1 16 831922 2556M MD:Z:66G640C408C845A55T33A317G91A82C10 NM:i:9
cdhit-output-4_11.iteration.1 0.99 augustus_masked-163098266-processed-gene-0.0-mRNA-1 16 3288507 2067M MD:Z:42T11A959T667G384 NM:i:4
cdhit-output-4_10.iteration.1 0.99 augustus_masked-163085346-processed-gene-0.1-mRNA-1 16 2848997 2196M MD:Z:546T1119C286C242 NM:i:3
cdhit-output-4_16.iteration.1 0.99 augustus_masked-163059219-processed-gene-0.0-mRNA-1 16 3093365 324M MD:Z:324 NM:i:0
cdhit-output-4_9.iteration.1 0.99 augustus_masked-163056377-processed-gene-0.0-mRNA-1 0 3183570 1560M MD:Z:140A98C268C391C565T93 NM:i:5
cdhit-output-4_16.iteration.3 0.99 augustus_masked-162991318-processed-gene-0.0-mRNA-1 0 737108 300M MD:Z:22A21A53C43A146G10 NM:i:5
cdhit-output-4_18.iteration.1 0.99 augustus_masked-162952495-processed-gene-0.1-mRNA-1 16 3690364 417M MD:Z:417 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-162936136-processed-gene-0.1-mRNA-1 0 3012243 1314M MD:Z:158T41A89G830T192 NM:i:4
cdhit-output-4_13.iteration.1 0.99 augustus_masked-162926840-processed-gene-0.0-mRNA-1 0 3958282 369M MD:Z:369 NM:i:0
cdhit-output-4_16.iteration.1 0.99 augustus_masked-162909039-processed-gene-0.0-mRNA-1 0 3093283 312M MD:Z:312 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-162903465-processed-gene-0.0-mRNA-1 0 2990933 243M MD:Z:243 NM:i:0
cdhit-output-4_13.iteration.5 0.99 augustus_masked-162902512-processed-gene-0.0-mRNA-1 0 3413994 357M MD:Z:92T39A17T82T123 NM:i:4
cdhit-output-4_13.iteration.2 0.99 augustus_masked-162899247-processed-gene-0.0-mRNA-1 16 4336288 369M MD:Z:86T247T34 NM:i:2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-162759288-processed-gene-0.0-mRNA-1 16 3284436 1476M MD:Z:9G172T290G303G698 NM:i:4
cdhit-output-4_9.iteration.1 0.99 augustus_masked-162746834-processed-gene-0.1-mRNA-1 0 3260794 510M MD:Z:434T75 NM:i:1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-162739565-processed-gene-0.2-mRNA-1 0 3957639 348M MD:Z:348 NM:i:0
cdhit-output-4_10.iteration.1 0.99 augustus_masked-162706066-processed-gene-0.0-mRNA-1 16 2915102 1902M MD:Z:109C8C292A20A225T765C236C240 NM:i:7
cdhit-output-4_10.iteration.1 0.99 augustus_masked-162644485-processed-gene-0.1-mRNA-1 16 2915348 1191M MD:Z:233C30T2A367C47T12A119C104C17A27A139C1C10A70 NM:i:13
cdhit-output-4_8.iteration.1 0.99 augustus_masked-162611389-processed-gene-0.0-mRNA-1 16 4559514 1269M MD:Z:43G60G71A308T132G12G86C34C22G37A230G65G110A46 NM:i:13
cdhit-output-4_13.iteration.1 0.99 augustus_masked-162599146-processed-gene-0.1-mRNA-1 16 3870493 552M MD:Z:12A29A38T63C406 NM:i:4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-162591030-processed-gene-0.0-mRNA-1 16 3287543 2334M MD:Z:936T724C6A13A2G14C40C4G9A158T190T77G149 NM:i:12
cdhit-output-4_18.iteration.3 0.99 augustus_masked-162588525-processed-gene-0.0-mRNA-1 0 1402490 739M MD:Z:30G217A1G13G271G71T130 NM:i:6
cdhit-output-4_10.iteration.1 0.99 augustus_masked-162508246-processed-gene-0.1-mRNA-1 16 2903430 626M MD:Z:93G24C344C162 NM:i:3
cdhit-output-4_15.iteration.1 0.99 augustus_masked-162342153-processed-gene-0.1-mRNA-1 0 3496449 2382M MD:Z:1141C92G852G159A19A114 NM:i:5
cdhit-output-4_13.iteration.2 0.99 augustus_masked-162318402-processed-gene-0.0-mRNA-1 0 4287590 339M MD:Z:235G103 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-162301359-processed-gene-0.0-mRNA-1 16 3052511 1062M MD:Z:235G43C15C14A2A216T20T237A67T204 NM:i:9
cdhit-output-4_8.iteration.1 0.99 augustus_masked-162273354-processed-gene-0.1-mRNA-1 0 4527412 681M MD:Z:21T106G9G63T99T33G197A87T28T29 NM:i:9
cdhit-output-4_14.iteration.1 0.99 augustus_masked-162249451-processed-gene-0.0-mRNA-1 16 3011284 2546M MD:Z:684T171C40G26C744T841A25C8 NM:i:7
cdhit-output-4_14.iteration.1 0.99 augustus_masked-162246406-processed-gene-0.1-mRNA-1 0 3011739 1623M MD:Z:61T46T436G440C74A10A61A10T9GA32GT13G418 NM:i:13
cdhit-output-4_10.iteration.1 0.99 augustus_masked-162128440-processed-gene-0.0-mRNA-1 16 2914662 393M MD:Z:270N122 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-162100704-processed-gene-0.3-mRNA-1 0 3575490 468M MD:Z:65A37C57T182G123 NM:i:4
cdhit-output-4_10.iteration.1 0.99 augustus_masked-162088407-processed-gene-0.1-mRNA-1 0 2915326 435M MD:Z:51C383 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-162020190-processed-gene-0.0-mRNA-1 0 3092853 1401M MD:Z:73C444C101C116C71G68G3A88T50C1C196A179 NM:i:11
cdhit-output-4_16.iteration.1 0.99 augustus_masked-161990408-processed-gene-0.0-mRNA-1 0 379996 498M MD:Z:91A13A178C103A31G8A59C8 NM:i:7
cdhit-output-4_13.iteration.3 0.99 augustus_masked-161939159-processed-gene-0.0-mRNA-1 16 4700337 2550M MD:Z:213T467A56A488A352G20A402A281C58A99C30G7T65 NM:i:12
cdhit-output-4_12.iteration.1 0.99 augustus_masked-161896787-processed-gene-0.0-mRNA-1 16 3364894 1587M MD:Z:147C679T172C129G60G395 NM:i:5
cdhit-output-4_15.iteration.1 0.99 augustus_masked-161866779-processed-gene-0.0-mRNA-1 0 3575218 942M MD:Z:110T21A6A54T105G47A87C121G1A97G3A25T10A151G90 NM:i:14
cdhit-output-4_17.iteration.1 0.99 augustus_masked-161823563-processed-gene-0.2-mRNA-1 16 3052597 1950M MD:Z:39G35T1T735G110G68G376C3C35C16C228A13A67C211 NM:i:13
cdhit-output-4_12.iteration.4 0.99 augustus_masked-161771757-processed-gene-0.0-mRNA-1 0 2758758 648M MD:Z:12T31A1GA2AC1A53C2G50T27G29CA12G8T2C32T227T58G57C24 NM:i:20
cdhit-output-4_10.iteration.1 0.99 augustus_masked-161710627-processed-gene-0.0-mRNA-1 16 2915397 564M MD:Z:112C1A45G188A40G25T10G72A5C9A47 NM:i:10
cdhit-output-4_10.iteration.1 0.99 augustus_masked-161655789-processed-gene-0.0-mRNA-1 0 2915296 525M MD:Z:107C417 NM:i:1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-161610211-processed-gene-0.0-mRNA-1 16 3189261 423M MD:Z:14T33A374 NM:i:2
cdhit-output-4_8.iteration.1 0.99 augustus_masked-161520615-processed-gene-0.1-mRNA-1 16 4559732 1488M MD:Z:178C9T291C407T353T245 NM:i:5
cdhit-output-4_11.iteration.1 0.99 augustus_masked-161474922-processed-gene-0.0-mRNA-1 0 3234197 1125M MD:Z:349C450C324 NM:i:2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-161460871-processed-gene-0.0-mRNA-1 16 3493895 549M MD:Z:520C1G26 NM:i:2
cdhit-output-4_11.iteration.3 0.99 augustus_masked-161441644-processed-gene-0.0-mRNA-1 0 2747234 832M MD:Z:8A17T8G22C2GC6C10G26A110C116C77C53A11A19C6A34T123G6A26C132 NM:i:20
cdhit-output-4_17.iteration.1 0.99 augustus_masked-161361862-processed-gene-0.0-mRNA-1 0 2989591 318M MD:Z:318 NM:i:0
cdhit-output-4_8.iteration.1 0.99 augustus_masked-161324233-processed-gene-0.0-mRNA-1 0 4494959 387M MD:Z:289C4T21G70 NM:i:3
cdhit-output-4_8.iteration.1 0.99 augustus_masked-161304880-processed-gene-0.0-mRNA-1 0 4490100 429M MD:Z:141A142G144 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-160589544-processed-gene-0.0-mRNA-1 0 3092904 2025M MD:Z:1054G61G148C237A521 NM:i:4
cdhit-output-4_14.iteration.1 0.99 augustus_masked-160535725-processed-gene-0.0-mRNA-1 16 3011228 813M MD:Z:637T84G90 NM:i:2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-160417307-processed-gene-0.0-mRNA-1 0 3210341 2413M MD:Z:214G195C474T208A95C335C517A16T351 NM:i:8
cdhit-output-4_13.iteration.1 0.99 augustus_masked-160384079-processed-gene-0.0-mRNA-1 16 3870573 345M MD:Z:345 NM:i:0
cdhit-output-4_8.iteration.2 0.99 augustus_masked-160355095-processed-gene-0.0-mRNA-1 0 4125026 3225M MD:Z:403G37T13G5T71T120T69G118T28G14T24G430A42C124G54A612G168A211A389C274 NM:i:19
cdhit-output-4_17.iteration.1 0.99 augustus_masked-160345140-processed-gene-0.0-mRNA-1 0 2983294 231M MD:Z:231 NM:i:0
cdhit-output-4_11.iteration.1 0.99 augustus_masked-160084814-processed-gene-0.0-mRNA-1 16 3287896 1284M MD:Z:415T284C67T1T179G77G36T44C81G6A84 NM:i:10
cdhit-output-4_13.iteration.1 0.99 augustus_masked-160042276-processed-gene-0.0-mRNA-1 16 3957260 1449M MD:Z:518C90C839 NM:i:2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-159882295-processed-gene-0.0-mRNA-1 0 3501155 300M MD:Z:150T149 NM:i:1
cdhit-output-4_8.iteration.1 0.99 augustus_masked-159766302-processed-gene-0.0-mRNA-1 16 4559746 779M MD:Z:9G170G598 NM:i:2
cdhit-output-4_14.iteration.1 0.99 augustus_masked-159454360-processed-gene-0.0-mRNA-1 16 1284437 222M MD:Z:10T211 NM:i:1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-159287479-processed-gene-0.0-mRNA-1 0 3011395 732M MD:Z:57T115N203T354 NM:i:3
cdhit-output-4_11.iteration.3 0.99 augustus_masked-159280557-processed-gene-0.0-mRNA-1 16 2747731 1707M MD:Z:560C111G459G75T60A437 NM:i:5
cdhit-output-4_14.iteration.1 0.99 augustus_masked-159279420-processed-gene-0.0-mRNA-1 16 2939775 1281M MD:Z:874C19G134A251 NM:i:3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-159081026-processed-gene-0.0-mRNA-1 0 2845259 1260M MD:Z:247G1012 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-159044015-processed-gene-0.0-mRNA-1 16 3575171 1914M MD:Z:1883T30 NM:i:1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-158993501-processed-gene-0.0-mRNA-1 16 3210575 824M MD:Z:180T382A260 NM:i:2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-158970197-processed-gene-0.0-mRNA-1 0 959230 354M MD:Z:77G143C132 NM:i:2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-158868022-processed-gene-0.0-mRNA-1 0 2846610 2424M MD:Z:754C27A155C52A116AT86G73C494A450C38A59T108 NM:i:12
cdhit-output-4_13.iteration.1 0.99 augustus_masked-158847211-processed-gene-0.0-mRNA-1 16 3957328 685M MD:Z:518C166 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-158749036-processed-gene-0.0-mRNA-1 16 3093036 1066M MD:Z:186G90A302T485 NM:i:3
cdhit-output-4_19.iteration.1 0.99 augustus_masked-158581623-processed-gene-0.0-mRNA-1 16 831509 1289M MD:Z:935T76C4C134C6G129 NM:i:5
cdhit-output-4_16.iteration.1 0.99 augustus_masked-158455949-processed-gene-0.1-mRNA-1 16 3062798 2805M MD:Z:56G186T287A131C1085G35C96T192C206T8A107C50C123G230 NM:i:13
cdhit-output-4_11.iteration.1 0.99 augustus_masked-158414929-processed-gene-0.0-mRNA-1 16 3288066 339M MD:Z:237T53C47 NM:i:2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-157132936-processed-gene-0.0-mRNA-1 16 3914541 378M MD:Z:245C132 NM:i:1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-146992770-processed-gene-0.0-mRNA-1 0 3364591 1011M MD:Z:635T105G37T89C14T17T108 NM:i:6
cdhit-output-4_12.iteration.1 0.99 augustus_masked-140382321-processed-gene-0.0-mRNA-1 0 3297546 1356M MD:Z:696G241T313T66C36 NM:i:4
cdhit-output-4_14.iteration.1 0.99 augustus_masked-112047644-processed-gene-0.0-mRNA-1 0 3012068 420M MD:Z:420 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-10930138-processed-gene-0.0-mRNA-1 16 3575191 804M MD:Z:804 NM:i:0
cdhit-output-4_17.iteration.2 0.99 snap_masked-168576875-processed-gene-0.62-mRNA-1 16 4246842 264M MD:Z:188A49A25 NM:i:2
cdhit-output-4_8.iteration.1 0.99 snap_masked-168462660-processed-gene-0.16-mRNA-1 16 4560257 321M MD:Z:98G28C193 NM:i:2
cdhit-output-4_8.iteration.2 0.99 snap_masked-167887978-processed-gene-0.25-mRNA-1 16 4063910 1021M MD:Z:79T119C82T13C9A56A33G39G14T59T1G19G57C243T51G37G90C3 NM:i:17
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168433253-processed-gene-0.16-mRNA-1 0 3575689 1887M MD:Z:62G497C83G90T23C5G208T27T51T250C131A21A57A31T57G20A119G3C1G63C68 NM:i:20
cdhit-output-4_9.iteration.2 0.99 augustus_masked-168331484-processed-gene-0.7-mRNA-1 16 3334749 1227M MD:Z:176C2A21T87G37C9T9T5A20A11A72G24A44C12T17G85G19G22G61A17T13A6C22G40T1G18T25T7A43T49C5A16A20A26A141AC9 NM:i:36
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168236369-processed-gene-0.3-mRNA-1 0 3011855 345M MD:Z:238T106 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-167976131-processed-gene-0.0-mRNA-1 16 3093116 645M MD:Z:195C14G10C20A12T2A19T42T4C12AC50T2T77C83A88 NM:i:15
cdhit-output-4_17.iteration.1 0.99 augustus_masked-161664343-processed-gene-0.0-mRNA-1 0 3052324 1052M MD:Z:913T35T102 NM:i:2
